This	October 10, 1965	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SOURCE, by James Michener.	1	20
""			
2	UP THE DOWN STAIRCASE, by Bel Kaufman.	2	31
""			
3	THE GREEN BERETS, by Robin Moore.	3	15
""			
4	THE MAN WITH THE GOLDEN GUN, by Ian Fleming.	4	8
""			
5	HOTEL, by Arthur Hailey.	6	32
""			
6	THE LOOKING GLASS WAR, by John Le Carré.	5	14
""			
7	THE RABBI, by Noah Gordon.	8	7
""			
8	AIRS ABOVE THE GROUND, by Mary Stewart.	7	3
""			
9	THOMAS, by Shelley Mydans.	9	2
""			
10	NIGHT OF CAMP DAVID, by Fletcher Knebel.	10	18
This	October 10, 1965	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE MAKING OF THE PRESIDENT 1964, by Theodore H. White.	1	14
""			
2	INTERN, by Doctor X.	2	12
""			
3	A GIFT OF PROPHECY, by Ruth Montgomery.	5	7
""			
4	IS PARIS BURNING?, by Larry Collins and Dominique Lapierre.	3	16
""			
5	GAMES PEOPLE PLAY, by Eric Berne.	4	11
""			
6	MY TWELVE YEARS WITH JOHN F. KENNEDY, by Evelyn Lincoln.	6	4
""			
7	MANCHILD IN THE PROMISED LAND, by Claude Brown.	8	5
""			
8	MARKINGS, by Dag Hammarskjöld.	9	48
""			
9	WORLD AFLAME, by Billy Graham.	--	1
""			
10	MRS. JACK, by Louise Hall Tharp.	10	2
