This	January 1, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	1	16
""			
2	CAPABLE OF HONOR, by Allen Drury.	2	14
""			
3	VALLEY OF THE DOLLS, by Jacqueline Susann.	3	43
""			
4	THE BIRDS FALL DOWN, by Rebecca West.	4	10
""			
5	THE MASK OF APOLLO, by Mary Renault.	5	7
""			
6	TAI-PAN, by James Clavell.	7	30
""			
7	THE FIXER, by Bernard Malamud.	8	14
""			
8	ALL IN THE FAMILY, by Edwin O'Connor.	6	11
""			
9	THE CAPTAIN, by Jan de Hartog.	--	1
""			
10	THE ADVENTURERS, by Harold Robbins.	10	40
This	January 1, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	RUSH TO JUDGMENT, by Mark Lane.	1	17
""			
2	EVERYTHING BUT MONEY, by Sam Levenson.	2	15
""			
3	HOW TO AVOID PROBATE, by Norman F. Dacey.	4	38
""			
4	GAMES PEOPLE PLAY, by Eric Berne.	3	75
""			
5	THE JURY RETURNS, by Louis Nizer.	8	4
""			
6	WINSTON S. CHURCHILL, by Randolph S. Churchill.	9	4
""			
7	THE RANDOM HOUSE DICTIONARY OF THE ENGLISH LANGUAGE	5	7
""			
8	PAPER LION, by George Plimpton.	--	1
""			
9	THE BOSTON STRANGLER, by Gerald Frank.	7	7
""			
10	WITH KENNEDY, by Pierre Salinger.	6	13
