This	February 9, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GROUP, by Mary McCarthy.	1	23
""			
2	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	3	4
""			
3	THE VENETIAN AFFAIR, by Helen MacInnes.	2	16
""			
4	THE HAT ON THE BED, by John O'Hara.	4	10
""			
5	THE SHOES OF THE FISHERMAN, by Morrs L. West.	5	36
""			
6	THE LIVING REED, by Pearl S. Buck.	7	18
""			
7	ON HER MAJESTY'S SECRET SERVICE, by Ian Fleming.	8	22
""			
8	CARAVANS, by James Michener.	6	27
""			
9	THE WAPSHOT SCANDAL, by John Cheever.	9	3
""			
10	THE SCENT OF WATER, by Elizabeth Goudge.	--	3
This	February 9, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	PROFILES IN COURAGE, by John F. Kennedy.	1	119
""			
2	THE WHITE HOUSE YEARS: MANDATE FOR CHANGE 1953-1956, by	2	13
""	Dwight D. Eisenhower.		
""			
3	J.F.K.: THE MAN AND THE MYTH, by Victor Lasky.	3	20
""			
4	RASCAL, by Sterling North.	4	24
""			
5	CONFESSIONS OF AN ADVERTISING MAN, by David Ogilvy.	5	12
""			
6	THE GREEN FELT JUNGLE, by Ed Reid and Ovid Demaris.	8	2
""			
7	WILLIAM SHAKESPEARE: A BIOGRAPHY, by A.L. Rowse.	7	3
""			
8	THE AMERICAN WAY OF DEATH, by Jessica Mitford.	6	22
""			
9	SECURITY IS A THUMB AND A BLANKET, by Charles M. Schulz.	9	17
""			
10	THE QUIET CRISIS, by Stewart L. Udall.	10	4
