This	July 7, 1963	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SHOES OF THE FISHERMAN, by Morrs L. West.	1	5
""			
2	ELIZABETH APPLETON, by John O'Hara.	2	5
""			
3	THE GLASS BLOWERS, by Daphne du Maurier	3	14
""			
4	GRANDMOTHER AND THE PRIESTS, by Taylor Caldwell.	5	14
""			
5	RAISE HIGH THE ROOF BEAM, CARPENTERS, by J.D. Salinger	6	21
""			
6	SEVEN DAYS IN MAY, by Fletcher Knebel and Charles W. Bailey II.	4	41
""			
7	CITY OF NIGHT, by John Rechy.	--	1
""			
8	THE SAND PEBBLES, by Richard McKenna.	7	25
""			
9	THE BEDFORD INCIDENT, by Mark Rascovich.	8	8
""			
10	WHEN THE LEGENDS DIE, by Hal Borland.	--	1
This	July 7, 1963	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE FIRE NEXT TIME, by James Baldwin	3	19
""			
2	I OWE RUSSIA $1200, by Bob Hope.	2	6
""			
3	THE WHOLE TRUTH AND NOTHING BUT, by Hedda Hopper.	1	18
""			
4	TRAVELS WITH CHARLEY, by John Steinbeck.	4	48
""			
5	THE DAY THEY SHOOK THE PLUM TREE, by Arthur H. Lewis.	8	5
""			
6	HAPPINESS IS A WARM PUPPY, by Charles M. Schulz.	5	29
""			
7	TERRIBLE SWIFT SWORD, by Bruce Catton.	6	3
""			
8	THE GREAT HUNGER, by Cecil Woodham-Smith.	9	11
""			
9	O YE JIGS & JULEPS!, by Virginia Cary Hudson.	7	59
""			
10	THE FEMININE MYSTIQUE, by Betty Friedan	--	6
