This	December 22, 1963	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GROUP, by Mary McCarthy.	1	16
""			
2	THE SHOES OF THE FISHERMAN, by Morrs L. West.	2	29
""			
3	CARAVANS, by James Michener.	3	20
""			
4	THE LIVING REED, by Pearl S. Buck.	4	11
""			
5	THE VENETIAN AFFAIR, by Helen MacInnes.	5	9
""			
6	THE BATTLE OF THE VILLA FIORITA, by Rumer Godden.	6	10
""			
7	ON HER MAJESTY'S SECRET SERVICE, by Ian Fleming.	7	15
""			
8	THE HAT ON THE BED, by John O'Hara.	9	3
""			
9	THE THREE SIRENS, by Irving Wallace.	8	8
""			
10	CITY OF NIGHT, by John Rechy.	10	25
This	December 22, 1963	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE AMERICAN WAY OF DEATH, by Jessica Mitford.	1	15
""			
2	J.F.K.: THE MAN AND THE MYTH, by Victor Lasky.	4	13
""			
3	THE WHITE HOUSE YEARS: MANDATE FOR CHANGE 1953-1956, by	2	6
""	Dwight D. Eisenhower.		
""			
4	RASCAL, by Sterling North.	3	17
""			
5	PROFILES IN COURAGE, by John F. Kennedy.	5	112
""			
6	CONFESSIONS OF AN ADVERTISING MAN, by David Ogilvy.	10	5
""			
7	SECURITY IS A THUMB AND A BLANKET, by Charles M. Schulz.	7	11
""			
8	JOHN F. KENNEDY: PRESIDENT, by Hugh Sidey.	--	1
""			
9	I OWE RUSSIA $1200, by Bob Hope.	9	30
""			
10	MY DARLING CLEMENTINE, by Jack Fishman.	6	24
