This	September 6, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	34
""			
2	JULIAN, by Gore Vidal.	4	12
""			
3	ARMEGEDDON, by Leon Uris.	2	12
""			
4	THE RECTOR OF JUSTIN, by Louis Auchincloss.	3	6
""			
5	CANDY, by Terry Southern and Mason Hoffenberg.	5	15
""			
6	THIS ROUGH MAGIC, by Mary Stewart.	6	3
""			
7	YOU ONLY LIVE TWICE, by Ian Fleming.	--	1
""			
8	CONVENTION, by Fletcher Knebel and Charles W. Bailey II.	7	24
""			
9	THE 480, by Eugene Burdick.	8	9
""			
10	A NIGHT IN LISBON, by Erich Maria Remarque.	--	20
This	September 6, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A MOVEABLE FEAST, by Ernest Hemingway.	1	16
""			
2	THE INVISIBLE GOVERNMENT, by David Wise and Thomas B. Ross.	2	10
""			
3	HARLOW, by Irving Shulman.	3	8
""			
4	A TRIBUTE TO JOHN F. KENNEDY, by Pierre Salinger and Sander Vanocur.	4	11
""			
5	FOUR DAYS, U.P.I. and American Heritage Magazine.	5	30
""			
6	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	6	26
""			
7	MISSISSIPPI: THE CLOSED SOCIETY, by James W. Silver.	9	7
""			
8	THE KENNEDY WIT, by Bill Adler.	7	4
""			
9	CRISIS IN BLACK AND WHITE, by Charles E. Silberman.	8	6
""			
10	THE NAKED SOCIETY, by Vance Packard.	10	22
