This	June 2, 1963	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GLASS BLOWERS, by Daphne du Maurier	1	9
""			
2	SEVEN DAYS IN MAY, by Fletcher Knebel and Charles W. Bailey II.	2	36
""			
3	RAISE HIGH THE ROOF BEAM, CARPENTERS, by J.D. Salinger	3	16
""			
4	GRANDMOTHER AND THE PRIESTS, by Taylor Caldwell.	4	9
""			
5	THE SAND PEBBLES, by Richard McKenna.	5	20
""			
6	THE TIN DRUM, by Gunter Grass.	6	6
""			
7	THE MOONFLOWER VINE, by Jetta Carleton	7	15
""			
8	THE MOONSPINNERS, by Mary Stewart.	8	20
""			
9	FAIL-SAFE, by Eugene Burdick and Harvey Wheeler.	9	31
""			
10	THE BEDFORD INCIDENT, by Mark Rascovich.	10	3
This	June 2, 1963	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE WHOLE TRUTH AND NOTHING BUT, by Hedda Hopper.	1	13
""			
2	TRAVELS WITH CHARLEY, by John Steinbeck.	2	43
""			
3	THE ORDEAL OF POWER, by Emmet John Hughes.	4	9
""			
4	HAPPINESS IS A WARM PUPPY, by Charles M. Schulz.	3	24
""			
5	O YE JIGS & JULEPS!, by Virginia Cary Hudson.	5	54
""			
6	THE FIRE NEXT TIME, by James Baldwin	6	14
""			
7	FINAL VERDICT, by Adela Rogers St. Johns.	8	38
""			
8	THE GREAT HUNGER, by Cecil Woodham-Smith.	7	6
""			
9	I OWE RUSSIA $1200, by Bob Hope.	--	1
""			
10	THE DAY THEY SHOOK THE PLUM TREE, by Arthur H. Lewis.	--	1
