This	May 28, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE ARRANGEMENT, by Elia Kazan.	1	14
""			
2	THE EIGHTH DAY, by Thornton Wilder.	2	7
""			
3	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	3	37
""			
4	WASHINGTON, D.C., by Gore Vidal.	7	2
""			
5	TALES OF MANHATTAN, by Louis Auchincloss.	5	7
""			
6	THE CHOSEN, by Chaim Potok.	--	1
""			
7	CAPABLE OF HONOR, by Allen Drury.	4	35
""			
8	VALLEY OF THE DOLLS, by Jacqueline Susann.	6	64
""			
9	FATHERS, by Herbert Gold.	8	7
""			
10	THE CAPTAIN, by Jan de Hartog.	--	18
This	May 28, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE DEATH OF A PRESIDENT, by William Manchester.	1	7
""			
2	MADAME SARAH, by Cornelia Otis Skinner.	2	18
""			
3	EVERYTHING BUT MONEY, by Sam Levenson.	3	36
""			
4	THE AUTOBIOGRAPHY OF BERTRAND RUSSELL, 1872-1914, by Bertrand	5	3
""	Russell.		
""			
5	EDGAR CAYCE, by Jess Stearn.	4	12
""			
6	GAMES PEOPLE PLAY, by Eric Berne.	6	96
""			
7	DISRAELI, by Robert Blake.	--	5
""			
8	PAPER LION, by George Plimpton.	10	22
""			
9	QUOTATIONS FROM CHAIRMAN MAO TSE-TUNG, by Mao Tse-Tung.	7	2
""			
10	DIVISION STREET: AMERICA, by Studs Terkel.	--	12
