This	October 4, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE RECTOR OF JUSTIN, by Louis Auchincloss.	2	10
""			
2	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	38
""			
3	ARMEGEDDON, by Leon Uris.	4	16
""			
4	CANDY, by Terry Southern and Mason Hoffenberg.	3	19
""			
5	JULIAN, by Gore Vidal.	5	16
""			
6	THIS ROUGH MAGIC, by Mary Stewart.	6	7
""			
7	YOU ONLY LIVE TWICE, by Ian Fleming.	7	5
""			
8	A MOTHER'S KISSES, by Bruce Jay Friedman.	10	4
""			
9	THE MAN, by Irving Wallace.	--	1
""			
10	THE 480, by Eugene Burdick.	8	13
This	October 4, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A MOVEABLE FEAST, by Ernest Hemingway.	1	20
""			
2	HARLOW, by Irving Shulman.	2	12
""			
3	THE INVISIBLE GOVERNMENT, by David Wise and Thomas B. Ross.	3	14
""			
4	A TRIBUTE TO JOHN F. KENNEDY, by Pierre Salinger and Sander Vanocur.	4	15
""			
5	THE KENNEDY WIT, by Bill Adler.	5	8
""			
6	THE ITALIANS, by Luigi Barzini.	7	3
""			
7	MISSISSIPPI: THE CLOSED SOCIETY, by James W. Silver.	9	11
""			
8	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	8	30
""			
9	FOUR DAYS, U.P.I. and American Heritage Magazine.	6	34
""			
10	CRISIS IN BLACK AND WHITE, by Charles E. Silberman.	10	10
