This	September 11, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	VALLEY OF THE DOLLS, by Jacqueline Susann.	1	27
""			
2	THE ADVENTURERS, by Harold Robbins.	2	24
""			
3	TAI-PAN, by James Clavell.	3	14
""			
4	GILES GOAT BOY, by John Barth.	6	3
""			
5	THE SOURCE, by James Michener.	5	68
""			
6	THE DETECTIVE, by Roderick Thorp.	4	9
""			
7	TELL NO MAN, by Adela Rogers St. Johns.	7	26
""			
8	I, THE KING, by Frances Parkinson Keyes.	10	11
""			
9	THE DOUBLE IMAGE, by Helen MacInnes.	8	33
""			
10	SATURDAY THE RABBI WENT HUNGRY, by Harry Kemelman.	9	3
This	September 11, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HOW TO AVOID PROBATE, by Norman F. Dacey.	1	22
""			
2	GAMES PEOPLE PLAY, by Eric Berne.	2	59
""			
3	HUMAN SEXUAL RESPONSE, by William H. Masters and Virginia E. Johnson.	3	18
""			
4	THE LAST BATTLE, by Cornelius Ryan.	4	25
""			
5	PAPA HEMINGWAY: A PERSONAL MEMOIR, by A.E. Hotchner.	5	21
""			
6	FLYING SAUCERS -- SERIOUS BUSINESS, by Frank Edwards.	6	6
""			
7	IN COLD BLOOD, by Truman Capote.	9	34
""			
8	TWO UNDER THE INDIAN SUN: by Jon Godden and Rumer Godden.	7	10
""			
9	RUSH TO JUDGMENT, by Mark Lane.	--	1
""			
10	THE BIG SPENDERS, by Lucius Morris Beebe.	8	8
