This	August 27, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE ARRANGEMENT, by Elia Kazan.	1	27
""			
2	THE EIGHTH DAY, by Thornton Wilder.	2	20
""			
3	THE CHOSEN, by Chaim Potok.	3	14
""			
4	WASHINGTON, D.C., by Gore Vidal.	4	15
""			
5	THE PLOT, by Irving Wallace.	5	12
""			
6	NIGHT FALLS ON THE CITY, by Sarah Gainham.	7	3
""			
7	ROSEMARY'S BABY, by Ira Levin.	6	12
""			
8	A NIGHT OF WATCHING, by Elliott Arnold.	--	4
""			
9	THE KING OF THE CASTLE, by Victoria Holt.	10	4
""			
10	WHEN SHE WAS GOOD, by Philip Roth.	9	4
This	August 27, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE NEW INDUSTRIAL STATE, by John Kenneth Galbraith.	1	7
""			
2	A MODERN PRIEST LOOKS AT HIS OUTDATED CHURCH, by James J.	2	7
""	Kavanaugh.		
""			
3	AT EASE: STORIES I TELL TO FRIENDS, by Dwight D. Eisenhower.	6	6
""			
4	"""OUR CROWD"": THE GREAT JEWISH FAMILIES OF NEW YORK, by Stephen"	5	5
""	Birmingham.		
""			
5	EVERYTHING BUT MONEY, by Sam Levenson.	3	49
""			
6	ANYONE CAN MAKE A MILLION, by Morton Shulman.	4	10
""			
7	THE LAWYERS, by Martin Mayer.	--	1
""			
8	GAMES PEOPLE PLAY, by Eric Berne.	8	109
""			
9	THE DEATH OF A PRESIDENT, by William Manchester.	10	20
""			
10	EDGAR CAYCE, by Jess Stearn.	9	25
