This	March 22, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	10
""			
2	THE GROUP, by Mary McCarthy.	2	29
""			
3	THE VENETIAN AFFAIR, by Helen MacInnes.	3	22
""			
4	THE WAPSHOT SCANDAL, by John Cheever.	5	9
""			
5	THE HAT ON THE BED, by John O'Hara.	4	16
""			
6	VON RYAN'S EXPRESS, by David Westheimer.	9	4
""			
7	THE MARTYRED, by Richard E. Kim.	7	2
""			
8	THE SHOES OF THE FISHERMAN, by Morrs L. West.	6	42
""			
9	REUBEN, REUBEN, by Peter DeVries.	--	1
""			
10	THE LIVING REED, by Pearl S. Buck.	8	23
This	March 22, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	FOUR DAYS, U.P.I. and American Heritage Magazine.	2	6
""			
2	PROFILES IN COURAGE, by John F. Kennedy.	1	125
""			
3	A DAY IN THE LIFE OF PRESIDENT KENNEDY, by Jim Bishop.	3	2
""			
4	MY YEARS WITH GENERAL MOTORS, by Alfred P. Sloan.	5	6
""			
5	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	10	2
""			
6	THE WHITE HOUSE YEARS: MANDATE FOR CHANGE 1953-1956, by	4	19
""	Dwight D. Eisenhower.		
""			
7	J.F.K.: THE MAN AND THE MYTH, by Victor Lasky.	6	26
""			
8	THE GREEN FELT JUNGLE, by Ed Reid and Ovid Demaris.	8	8
""			
9	THE GREAT TREASURY RAID, by Philip M. Stern.	--	1
""			
10	CONFESSIONS OF AN ADVERTISING MAN, by David Ogilvy.	7	18
