This	November 7, 1965	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SOURCE, by James Michener.	1	24
""			
2	UP THE DOWN STAIRCASE, by Bel Kaufman.	2	35
""			
3	AIRS ABOVE THE GROUND, by Mary Stewart.	3	7
""			
4	THE GREEN BERETS, by Robin Moore.	4	19
""			
5	HOTEL, by Arthur Hailey.	5	36
""			
6	THE MAN WITH THE GOLDEN GUN, by Ian Fleming.	6	12
""			
7	THOMAS, by Shelley Mydans.	10	6
""			
8	THE HONEY BADGER, by Robert Ruark.	8	4
""			
9	THOSE WHO LOVE, by Irving Stone.	7	2
""			
10	THE RABBI, by Noah Gordon.	9	11
This	November 7, 1965	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KENNEDY, by Theodore C. Sorensen.	1	4
""			
2	THE MAKING OF THE PRESIDENT 1964, by Theodore H. White.	2	18
""			
3	A GIFT OF PROPHECY, by Ruth Montgomery.	4	11
""			
4	INTERN, by Doctor X.	3	16
""			
5	GAMES PEOPLE PLAY, by Eric Berne.	5	15
""			
6	YES I CAN, by Sammy Davis and Jane and Burt Boyar.	7	4
""			
7	IS PARIS BURNING?, by Larry Collins and Dominique Lapierre.	6	20
""			
8	MRS. JACK, by Louise Hall Tharp.	10	6
""			
9	MY TWELVE YEARS WITH JOHN F. KENNEDY, by Evelyn Lincoln.	8	7
""			
10	WORLD AFLAME, by Billy Graham.	--	2
