This		May 2, 1965	Last	Weeks
Week		Fiction	Week	On List
""				
1	HERZOG, by Saul Bellow.		1	30
""				
2	UP THE DOWN STAIRCASE, by Bel Kaufman.		2	8
""				
3	HOTEL, by Arthur Hailey.		3	9
""				
4	HURRY SUNDOWN, by K.B. Gilden.		4	12
""				
5	DON'T STOP THE CARNIVAL, by Herman Wouk.		6	5
""				
6	FUNERAL IN BERLIN, by Len Deighton.		5	14
""				
7	THE AMBASSADOR, by Morris West.		--	1
""				
8	THE MAN, by Irving Wallace.		7	31
""				
9	AN AMERICAN DREAM, by Norman Mailer.		8	4
""				
10	THE ORDWAYS, by William Humphrey.		10	8
This	May 2, 1965	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MARKINGS, by Dag Hammarskjöld.	1	25
""			
2	QUEEN VICTORIA: BORN TO SUCCEED, by Elizabeth Longford.	2	13
""			
3	MY SHADOW RAN FAST, by Bill Sands.	4	10
""			
4	THE FOUNDING FATHER, by Richard J. Whalen.	3	17
""			
5	JOURNAL OF A SOUL, by Pope John XXIII.	--	1
""			
6	THE ITALIANS, by Luigi Barzini.	5	32
""			
7	CATHERINE THE GREAT, by Zoe Oldenbourg.	6	8
""			
8	REMINISCENCES, by Douglas MacArthur.	7	30
""			
9	SIXPENCE IN HER SHOE, by Phyllis McGinley.	10	20
""			
10	STAGESTRUCK, by Maurice Zolotow.	8	6
