This	November 24, 1963	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GROUP, by Mary McCarthy.	1	12
""			
2	THE SHOES OF THE FISHERMAN, by Morrs L. West.	2	25
""			
3	CARAVANS, by James Michener.	3	16
""			
4	THE LIVING REED, by Pearl S. Buck.	4	7
""			
5	THE VENETIAN AFFAIR, by Helen MacInnes.	6	5
""			
6	THE BATTLE OF THE VILLA FIORITA, by Rumer Godden.	5	6
""			
7	THE THREE SIRENS, by Irving Wallace.	9	4
""			
8	CITY OF NIGHT, by John Rechy.	8	21
""			
9	ON HER MAJESTY'S SECRET SERVICE, by Ian Fleming.	7	11
""			
10	OUR LADY OF THE FLOWERS, by Jean Genet.	--	1
This	November 24, 1963	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	J.F.K.: THE MAN AND THE MYTH, by Victor Lasky.	1	10
""			
2	THE AMERICAN WAY OF DEATH, by Jessica Mitford.	2	11
""			
3	RASCAL, by Sterling North.	4	13
""			
4	THE WHITE HOUSE YEARS: MANDATE FOR CHANGE 1953-1956, by	8	2
""	Dwight D. Eisenhower.		
""			
5	THE FIRE NEXT TIME, by James Baldwin	3	39
""			
6	SECURITY IS A THUMB AND A BLANKET, by Charles M. Schulz.	10	7
""			
7	I OWE RUSSIA $1200, by Bob Hope.	5	26
""			
8	CONFESSIONS OF AN ADVERTISING MAN, by David Ogilvy.	--	1
""			
9	MY DARLING CLEMENTINE, by Jack Fishman.	6	20
""			
10	THE EDUCATION OF AMERICAN TEACHERS, by James Bryant Conant	7	7
