This	October 30, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	VALLEY OF THE DOLLS, by Jacqueline Susann.	1	34
""			
2	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	2	7
""			
3	CAPABLE OF HONOR, by Allen Drury.	5	5
""			
4	TAI-PAN, by James Clavell.	3	21
""			
5	THE ADVENTURERS, by Harold Robbins.	4	31
""			
6	GILES GOAT BOY, by John Barth.	6	10
""			
7	THE FIXER, by Bernard Malamud.	7	5
""			
8	THE BIRDS FALL DOWN, by Rebecca West.	--	1
""			
9	ALL IN THE FAMILY, by Edwin O'Connor.	9	2
""			
10	A DREAM OF KINGS, by Harry Mark Petrakis.	--	1
This	October 30, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HOW TO AVOID PROBATE, by Norman F. Dacey.	1	29
""			
2	RUSH TO JUDGMENT, by Mark Lane.	2	8
""			
3	EVERYTHING BUT MONEY, by Sam Levenson.	4	6
""			
4	GAMES PEOPLE PLAY, by Eric Berne.	3	66
""			
5	HUMAN SEXUAL RESPONSE, by William H. Masters and Virginia E. Johnson.	5	25
""			
6	WITH KENNEDY, by Pierre Salinger.	6	4
""			
7	THE SEARCH FOR AMELIA EARHART, by Fred Goerner.	7	3
""			
8	FLYING SAUCERS -- SERIOUS BUSINESS, by Frank Edwards.	8	13
""			
9	THE PASSOVER PLOT, by Hugh J. Schonfield.	10	3
""			
10	THE TERRITORIAL IMPERATIVE, by Robert Ardrey.	9	2
