This	October 2, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	VALLEY OF THE DOLLS, by Jacqueline Susann.	1	30
""			
2	TAI-PAN, by James Clavell.	3	17
""			
3	THE ADVENTURERS, by Harold Robbins.	2	27
""			
4	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	7	3
""			
5	GILES GOAT BOY, by John Barth.	4	6
""			
6	THE DETECTIVE, by Roderick Thorp.	6	12
""			
7	THE SOURCE, by James Michener.	5	71
""			
8	THE FIXER, by Bernard Malamud.	--	1
""			
9	SATURDAY THE RABBI WENT HUNGRY, by Harry Kemelman.	9	6
""			
10	CAPABLE OF HONOR, by Allen Drury.	--	1
This	October 2, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HOW TO AVOID PROBATE, by Norman F. Dacey.	1	25
""			
2	GAMES PEOPLE PLAY, by Eric Berne.	2	62
""			
3	HUMAN SEXUAL RESPONSE, by William H. Masters and Virginia E. Johnson.	3	21
""			
4	RUSH TO JUDGMENT, by Mark Lane.	7	4
""			
5	THE LAST BATTLE, by Cornelius Ryan.	4	28
""			
6	EVERYTHING BUT MONEY, by Sam Levenson.	8	2
""			
7	PAPA HEMINGWAY: A PERSONAL MEMOIR, by A.E. Hotchner.	6	24
""			
8	FLYING SAUCERS -- SERIOUS BUSINESS, by Frank Edwards.	5	9
""			
9	IN COLD BLOOD, by Truman Capote.	10	37
""			
10	THE TIME BETWEEN THE WARS, by Jonathan Daniels.	--	2
