This	February 19, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	1	23
""			
2	CAPABLE OF HONOR, by Allen Drury.	2	21
""			
3	THE BIRDS FALL DOWN, by Rebecca West.	4	17
""			
4	THE MASK OF APOLLO, by Mary Renault.	5	14
""			
5	VALLEY OF THE DOLLS, by Jacqueline Susann.	3	50
""			
6	THE CAPTAIN, by Jan de Hartog.	7	5
""			
7	ALL IN THE FAMILY, by Edwin O'Connor.	6	18
""			
8	THE FIXER, by Bernard Malamud.	8	21
""			
9	TAI-PAN, by James Clavell.	10	37
""			
10	WAITING FOR WINTER, by John O'Hara.	9	6
This	February 19, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	EVERYTHING BUT MONEY, by Sam Levenson.	1	22
""			
2	PAPER LION, by George Plimpton.	2	8
""			
3	MADAME SARAH, by Cornelia Otis Skinner.	4	4
""			
4	GAMES PEOPLE PLAY, by Eric Berne.	6	82
""			
5	RUSH TO JUDGMENT, by Mark Lane.	3	24
""			
6	THE JURY RETURNS, by Louis Nizer.	5	11
""			
7	HOW TO AVOID PROBATE, by Norman F. Dacey.	9	45
""			
8	THE BOSTON STRANGLER, by Gerald Frank.	7	14
""			
9	DIVISION STREET: AMERICA, by Studs Terkel.	--	1
""			
10	THE RANDOM HOUSE DICTIONARY OF THE ENGLISH LANGUAGE	--	13
