This	January 12, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GROUP, by Mary McCarthy.	1	19
""			
2	THE SHOES OF THE FISHERMAN, by Morrs L. West.	2	32
""			
3	THE VENETIAN AFFAIR, by Helen MacInnes.	4	12
""			
4	THE HAT ON THE BED, by John O'Hara.	6	6
""			
5	CARAVANS, by James Michener.	3	23
""			
6	THE LIVING REED, by Pearl S. Buck.	5	14
""			
7	ON HER MAJESTY'S SECRET SERVICE, by Ian Fleming.	7	18
""			
8	THE BATTLE OF THE VILLA FIORITA, by Rumer Godden.	8	13
""			
9	THE THREE SIRENS, by Irving Wallace.	9	11
""			
10	THE SCENT OF WATER, by Elizabeth Goudge.	10	2
This	January 12, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	PROFILES IN COURAGE, by John F. Kennedy.	1	115
""			
2	THE WHITE HOUSE YEARS: MANDATE FOR CHANGE 1953-1956, by	2	9
""	Dwight D. Eisenhower.		
""			
3	J.F.K.: THE MAN AND THE MYTH, by Victor Lasky.	3	16
""			
4	RASCAL, by Sterling North.	4	20
""			
5	CONFESSIONS OF AN ADVERTISING MAN, by David Ogilvy.	6	8
""			
6	THE AMERICAN WAY OF DEATH, by Jessica Mitford.	5	18
""			
7	SECURITY IS A THUMB AND A BLANKET, by Charles M. Schulz.	7	14
""			
8	DOROTHY AND RED, by Vincent Sheean.	--	1
""			
9	I OWE RUSSIA $1200, by Bob Hope.	8	33
""			
10	MY DARLING CLEMENTINE, by Jack Fishman.	9	26
