This	June 23, 1963	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GLASS BLOWERS, by Daphne du Maurier	1	12
""			
2	THE SHOES OF THE FISHERMAN, by Morrs L. West.	5	3
""			
3	RAISE HIGH THE ROOF BEAM, CARPENTERS, by J.D. Salinger	4	19
""			
4	ELIZABETH APPLETON, by John O'Hara.	7	3
""			
5	GRANDMOTHER AND THE PRIESTS, by Taylor Caldwell.	3	12
""			
6	SEVEN DAYS IN MAY, by Fletcher Knebel and Charles W. Bailey II.	2	39
""			
7	THE SAND PEBBLES, by Richard McKenna.	6	23
""			
8	THE BEDFORD INCIDENT, by Mark Rascovich.	8	6
""			
9	THE TIN DRUM, by Gunter Grass.	--	8
""			
10	THE MOONSPINNERS, by Mary Stewart.	9	22
This	June 23, 1963	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE WHOLE TRUTH AND NOTHING BUT, by Hedda Hopper.	1	16
""			
2	I OWE RUSSIA $1200, by Bob Hope.	6	4
""			
3	TRAVELS WITH CHARLEY, by John Steinbeck.	2	46
""			
4	THE FIRE NEXT TIME, by James Baldwin	4	17
""			
5	HAPPINESS IS A WARM PUPPY, by Charles M. Schulz.	3	27
""			
6	TERRIBLE SWIFT SWORD, by Bruce Catton.	--	1
""			
7	THE FEMININE MYSTIQUE, by Betty Friedan	--	5
""			
8	O YE JIGS & JULEPS!, by Virginia Cary Hudson.	8	57
""			
9	THE DAY THEY SHOOK THE PLUM TREE, by Arthur H. Lewis.	10	3
""			
10	THE GREAT HUNGER, by Cecil Woodham-Smith.	7	9
