This	July 16, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE ARRANGEMENT, by Elia Kazan.	2	21
""			
2	THE EIGHTH DAY, by Thornton Wilder.	1	14
""			
3	THE CHOSEN, by Chaim Potok.	4	8
""			
4	WASHINGTON, D.C., by Gore Vidal.	3	9
""			
5	THE PLOT, by Irving Wallace.	5	6
""			
6	ROSEMARY'S BABY, by Ira Levin.	8	6
""			
7	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	7	44
""			
8	TALES OF MANHATTAN, by Louis Auchincloss.	6	14
""			
9	CAPABLE OF HONOR, by Allen Drury.	--	41
""			
10	FATHERS, by Herbert Gold.	9	12
This	July 16, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	EVERYTHING BUT MONEY, by Sam Levenson.	2	43
""			
2	THE AUTOBIOGRAPHY OF BERTRAND RUSSELL, 1872-1914, by Bertrand	5	10
""	Russell.		
""			
3	THE DEATH OF A PRESIDENT, by William Manchester.	1	14
""			
4	ANYONE CAN MAKE A MILLION, by Morton Shulman.	10	4
""			
5	EDGAR CAYCE, by Jess Stearn.	3	19
""			
6	GAMES PEOPLE PLAY, by Eric Berne.	6	103
""			
7	THE NEW INDUSTRIAL STATE, by John Kenneth Galbraith.	--	1
""			
8	MADAME SARAH, by Cornelia Otis Skinner.	4	25
""			
9	A MODERN PRIEST LOOKS AT HIS OUTDATED CHURCH, by James J.	--	1
""	Kavanaugh.		
""			
10	"""OUR CROWD"": THE GREAT JEWISH FAMILIES OF NEW YORK, by Stephen"	--	1
""	Birmingham.		
