This	March 23, 1969	Last	Weeks
Week	Fiction	Week	On List
""			
1	PORTNOY'S COMPLAINT, by Philip Roth.	1	5
""			
2	THE SALZBURG CONNECTION, by Helen MacInnes.	2	27
""			
3	A SMALL TOWN IN GERMANY, by John le Carré.	3	20
""			
4	AIRPORT, by Arthur Hailey.	4	52
""			
5	FORCE 10 FROM NAVARONE, by Alistair MacLean.	5	14
""			
6	A WORLD OF PROFIT, by Louis Auchincloss.	9	11
""			
7	PRESERVE AND PROTECT, by Allen Drury.	8	26
""			
8	THE HURRICANE YEARS, by Cameron Hawley.	7	23
""			
9	THE LOST QUEEN, by Norah Lofts.	--	2
""			
10	THE VINES OF YARRABEE, by Dorothy Eden.	10	2
This	March 23, 1969	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"THE MONEY GAME, by ""Adam Smith""."	1	40
""			
2	INSTANT REPLAY, by Jerry Kramer.	4	20
""			
3	MISS CRAIG'S 21-DAY SHAPE-UP PROGRAM FOR MEN AND WOMEN, by	5	9
""	Marjorie Craig.		
""			
4	THE 900 DAYS, by Harrison E. Sailsbury.	2	5
""			
5	THE ARMS OF KRUPP, by William Manchester.	3	15
""			
6	THIRTEEN DAYS, by Robert F. Kennedy.	6	7
""			
7	THE TROUBLE WITH LAWYERS, by Murray Teigh Bloom.	7	3
""			
8	THE TRAGEDY OF LYNDON JOHNSON, by Eric F. Goldman.	8	3
""			
9	JENNIE, by Ralph G. Martin.	--	1
""			
10	THE JOYS OF YIDDISH, by Leo Rosten.	9	6
