This	November 17, 1968	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SALZBURG CONNECTION, by Helen MacInnes.	1	9
""			
2	PRESERVE AND PROTECT, by Allen Drury.	3	8
""			
3	AIRPORT, by Arthur Hailey.	2	34
""			
4	COUPLES, by John Updike.	4	32
""			
5	THE HURRICANE YEARS, by Cameron Hawley.	6	5
""			
6	TESTIMONY OF TWO MEN, by Taylor Caldwell.	5	27
""			
7	THE SENATOR, by Drew Pearson.	7	10
""			
8	TRUE GRIT, by Charles Portis.	8	18
""			
9	A SMALL TOWN IN GERMANY, by John le Carré.	9	2
""			
10	THE FIRST CIRCLE, by Alexander Solzhenitsyn.	10	5
This	November 17, 1968	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"THE MONEY GAME, by ""Adam Smith""."	1	22
""			
2	MEMOIRS: SIXTY YEARS ON THE FIRING LINE, by Arthur Krock.	2	5
""			
3	THE RICH AND THE SUPER-RICH, by Ferdinand Lundberg.	3	18
""			
4	BETWEEN PARENT AND CHILD, by Haim G. Ginott.	4	51
""			
5	THE AMERICAN CHALLENGE, by J.J. Servan-Schreiber.	6	16
""			
6	ON REFLECTION, by Helen Hayes and Sandford Dody.	--	1
""			
7	OF DIAMONDS & DIPLOMATS, by Letitia Baldrige.	5	5
""			
8	IBERIA, by James A. Michener.	7	26
""			
9	LONESOMECITIES, by Rod McKuen.	--	1
""			
10	ANTI-MEMOIRS, by Andre Malraux.	--	1
