This	November 12, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE CONFESSIONS OF NAT TURNER, by William Styron.	1	4
""			
2	THE GABRIEL HOUNDS, by Mary Stewart.	2	7
""			
3	TOPAZ, by Leon Uris.	3	7
""			
4	THE CHOSEN, by Chaim Potok.	4	25
""			
5	THE ARRANGEMENT, by Elia Kazan.	5	38
""			
6	A NIGHT OF WATCHING, by Elliott Arnold.	7	15
""			
7	ROSEMARY'S BABY, by Ira Levin.	8	23
""			
8	NIGHT FALLS ON THE CITY, by Sarah Gainham.	6	13
""			
9	CHRISTY, by Catherine Marshall.	9	2
""			
10	AN OPERATIONAL NECESSITY, by Gwyn Griffin.	10	7
This	November 12, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"""OUR CROWD"": THE GREAT JEWISH FAMILIES OF NEW YORK, by Stephen"	1	16
""	Birmingham.		
""			
2	NICHOLAS AND ALEXANDRA, by Robert K. Massie.	2	9
""			
3	A MODERN PRIEST LOOKS AT HIS OUTDATED CHURCH, by James J.	3	18
""	Kavanaugh.		
""			
4	ANYONE CAN MAKE A MILLION, by Morton Shulman.	5	21
""			
5	THE NEW INDUSTRIAL STATE, by John Kenneth Galbraith.	4	18
""			
6	TWENTY LETTERS TO A FRIEND, by Svetlana Alliluyeva.	6	4
""			
7	INCREDIBLE VICTORY, by Walter Lord.	7	10
""			
8	AT EASE: STORIES I TELL TO FRIENDS, by Dwight D. Eisenhower.	8	17
""			
9	HAPPINESS IS A STOCK THAT DOUBLES IN A YEAR, by Ira U. Cobleigh.	9	6
""			
10	THE LAWYERS, by Martin Mayer.	10	12
