This	December 7, 1969	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GODFATHER, by Mario Puzo.	1	37
""			
2	THE HOUSE ON THE STRAND, by Daphne du Maurier.	2	9
""			
3	THE SEVEN MINUTES, by Irving Wallace.	3	7
""			
4	THE FRENCH LIEUTENANT'S WOMAN, by John Fowles.	5	2
""			
5	THE LOVE MACHINE, by Jacqueline Susann.	4	29
""			
6	THE INHERITORS, by Harold Robbins.	6	2
""			
7	IN THIS HOUSE OF BREDE, by Rumer Godden.	7	8
""			
8	THE ANDROMEDA STRAIN, by Michael Crichton.	9	24
""			
9	THE PROMISE, by Chaim Potok.	8	10
""			
10	AN AFFAIR OF HONOR, by Robert Wilder.	10	3
This	December 7, 1969	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE PETER PRINCIPLE, by Dr. Laurence J. Peter and Raymond Hull.	2	30
""			
2	THE SELLING OF THE PRESIDENT 1968, by Joe McGinniss.	1	7
""			
3	PRESENT AT THE CREATION, by Dean Acheson.	3	6
""			
4	MY LIFE WITH JACQUELINE KENNEDY, by Mary Barelli Gallagher.	8	11
""			
5	THE AMERICAN HERITAGE DICTIONARY OF THE ENGLISH LANGUAGE.	6	9
""			
6	THE COLLAPSE OF THE THIRD REPUBLIC, by William L. Shirer.	9	2
""			
7	PRIME TIME, by Alexander Kendrick.	7	8
""			
8	AMBASSADOR'S JOURNAL, by John Kenneth Galbraith.	4	4
""			
9	THE KINGDOM AND THE POWER, by Gay Talese.	10	24
""			
10	MY LIFE AND PROPHECIES, by Jeane Dixon.	5	11
