This	August 16, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	31
""			
2	ARMEGEDDON, by Leon Uris.	2	9
""			
3	JULIAN, by Gore Vidal.	3	9
""			
4	CANDY, by Terry Southern and Mason Hoffenberg.	4	12
""			
5	THE RECTOR OF JUSTIN, by Louis Auchincloss.	5	3
""			
6	CONVENTION, by Fletcher Knebel and Charles W. Bailey II.	6	21
""			
7	THE 480, by Eugene Burdick.	7	6
""			
8	THE SPIRE, by William Golding.	10	14
""			
9	A NIGHT IN LISBON, by Erich Maria Remarque.	8	18
""			
10	THE GROUP, by Mary McCarthy.	9	50
This	August 16, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A MOVEABLE FEAST, by Ernest Hemingway.	1	13
""			
2	THE INVISIBLE GOVERNMENT, by David Wise and Thomas B. Ross.	2	7
""			
3	HARLOW, by Irving Shulman.	3	5
""			
4	A TRIBUTE TO JOHN F. KENNEDY, by Pierre Salinger and Sander Vanocur.	4	8
""			
5	FOUR DAYS, U.P.I. and American Heritage Magazine.	5	27
""			
6	MISSISSIPPI: THE CLOSED SOCIETY, by James W. Silver.	7	4
""			
7	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	6	23
""			
8	CRISIS IN BLACK AND WHITE, by Charles E. Silberman.	--	3
""			
9	THE NAKED SOCIETY, by Vance Packard.	9	19
""			
10	A DAY IN THE LIFE OF PRESIDENT KENNEDY, by Jim Bishop.	8	23
