This	September 4, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	VALLEY OF THE DOLLS, by Jacqueline Susann.	1	26
""			
2	THE ADVENTURERS, by Harold Robbins.	2	23
""			
3	TAI-PAN, by James Clavell.	3	13
""			
4	THE DETECTIVE, by Roderick Thorp.	5	8
""			
5	THE SOURCE, by James Michener.	4	67
""			
6	GILES GOAT BOY, by John Barth.	8	2
""			
7	TELL NO MAN, by Adela Rogers St. Johns.	6	25
""			
8	THE DOUBLE IMAGE, by Helen MacInnes.	7	32
""			
9	SATURDAY THE RABBI WENT HUNGRY, by Harry Kemelman.	--	2
""			
10	I, THE KING, by Frances Parkinson Keyes.	--	10
This	September 4, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HOW TO AVOID PROBATE, by Norman F. Dacey.	1	21
""			
2	GAMES PEOPLE PLAY, by Eric Berne.	4	58
""			
3	HUMAN SEXUAL RESPONSE, by William H. Masters and Virginia E. Johnson.	3	17
""			
4	THE LAST BATTLE, by Cornelius Ryan.	2	24
""			
5	PAPA HEMINGWAY: A PERSONAL MEMOIR, by A.E. Hotchner.	5	20
""			
6	FLYING SAUCERS -- SERIOUS BUSINESS, by Frank Edwards.	9	5
""			
7	TWO UNDER THE INDIAN SUN: by Jon Godden and Rumer Godden.	6	9
""			
8	THE BIG SPENDERS, by Lucius Morris Beebe.	7	7
""			
9	IN COLD BLOOD, by Truman Capote.	8	33
""			
10	TINKERBELLE, by Robert Manry.	10	4
