This	July 11, 1965	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SOURCE, by James Michener.	2	7
""			
2	UP THE DOWN STAIRCASE, by Bel Kaufman.	1	18
""			
3	THE AMBASSADOR, by Morris West.	3	11
""			
4	HOTEL, by Arthur Hailey.	4	19
""			
5	NIGHT OF CAMP DAVID, by Fletcher Knebel.	8	5
""			
6	DON'T STOP THE CARNIVAL, by Herman Wouk.	5	15
""			
7	THE GREEN BERETS, by Robin Moore.	7	2
""			
8	THE LOOKING GLASS WAR, by John Le Carré.	--	1
""			
9	A PILLAR OF IRON, by Taylor Caldwell.	10	8
""			
10	THE FLIGHT OF THE FALCON, by Daphne Du Maurier.	9	10
This	July 11, 1965	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MARKINGS, by Dag Hammarskjöld.	1	35
""			
2	THE OXFORD HISTORY OF THE AMERICAN PEOPLE, by Samuel Eliot	2	9
""	Morison.		
""			
3	IS PARIS BURNING?, by Larry Collins and Dominique Lapierre.	5	3
""			
4	QUEEN VICTORIA: BORN TO SUCCEED, by Elizabeth Longford.	3	23
""			
5	JOURNAL OF A SOUL, by Pope John XXIII.	4	11
""			
6	THE MAKING OF THE PRESIDENT 1964, by Theodore H. White.	--	1
""			
7	MY SHADOW RAN FAST, by Bill Sands.	7	20
""			
8	HOW TO BE A JEWISH MOTHER, by Dan Greenburg.	8	7
""			
9	SIXPENCE IN HER SHOE, by Phyllis McGinley.	--	28
""			
10	THE FOUNDING FATHER, by Richard J. Whalen.	6	27
