This	October 29, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GABRIEL HOUNDS, by Mary Stewart.	3	5
""			
2	THE CHOSEN, by Chaim Potok.	1	23
""			
3	TOPAZ, by Leon Uris.	5	5
""			
4	THE CONFESSIONS OF NAT TURNER, by William Styron.	8	2
""			
5	THE ARRANGEMENT, by Elia Kazan.	2	36
""			
6	ROSEMARY'S BABY, by Ira Levin.	6	21
""			
7	A NIGHT OF WATCHING, by Elliott Arnold.	7	13
""			
8	NIGHT FALLS ON THE CITY, by Sarah Gainham.	4	11
""			
9	THE EIGHTH DAY, by Thornton Wilder.	--	28
""			
10	A SECOND-HAND LIFE, by Charles Jackson.	9	8
This	October 29, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"""OUR CROWD"": THE GREAT JEWISH FAMILIES OF NEW YORK, by Stephen"	1	14
""	Birmingham.		
""			
2	A MODERN PRIEST LOOKS AT HIS OUTDATED CHURCH, by James J.	2	16
""	Kavanaugh.		
""			
3	THE NEW INDUSTRIAL STATE, by John Kenneth Galbraith.	3	16
""			
4	NICHOLAS AND ALEXANDRA, by Robert K. Massie.	6	7
""			
5	ANYONE CAN MAKE A MILLION, by Morton Shulman.	4	19
""			
6	TWENTY LETTERS TO A FRIEND, by Svetlana Alliluyeva.	5	2
""			
7	INCREDIBLE VICTORY, by Walter Lord.	7	8
""			
8	AT EASE: STORIES I TELL TO FRIENDS, by Dwight D. Eisenhower.	8	15
""			
9	HAPPINESS IS A STOCK THAT DOUBLES IN A YEAR, by Ira U. Cobleigh.	9	4
""			
10	THE LAWYERS, by Martin Mayer.	10	10
