This	July 25, 1965	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SOURCE, by James Michener.	1	9
""			
2	UP THE DOWN STAIRCASE, by Bel Kaufman.	2	20
""			
3	HOTEL, by Arthur Hailey.	4	21
""			
4	THE AMBASSADOR, by Morris West.	3	13
""			
5	THE GREEN BERETS, by Robin Moore.	5	4
""			
6	NIGHT OF CAMP DAVID, by Fletcher Knebel.	6	7
""			
7	DON'T STOP THE CARNIVAL, by Herman Wouk.	7	17
""			
8	THE LOOKING GLASS WAR, by John Le Carré.	8	3
""			
9	THE FLIGHT OF THE FALCON, by Daphne Du Maurier.	10	12
""			
10	HERZOG, by Saul Bellow.	9	41
This	July 25, 1965	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MARKINGS, by Dag Hammarskjöld.	1	37
""			
2	IS PARIS BURNING?, by Larry Collins and Dominique Lapierre.	3	5
""			
3	THE MAKING OF THE PRESIDENT 1964, by Theodore H. White.	4	3
""			
4	THE OXFORD HISTORY OF THE AMERICAN PEOPLE, by Samuel Eliot	2	11
""	Morison.		
""			
5	JOURNAL OF A SOUL, by Pope John XXIII.	5	13
""			
6	QUEEN VICTORIA: BORN TO SUCCEED, by Elizabeth Longford.	6	25
""			
7	INTERN, by Doctor X.	--	1
""			
8	GAMES PEOPLE PLAY, by Eric Berne.	--	1
""			
9	SIXPENCE IN HER SHOE, by Phyllis McGinley.	10	30
""			
10	MY SHADOW RAN FAST, by Bill Sands.	7	22
