This	June 28, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	24
""			
2	CONVENTION, by Fletcher Knebel and Charles W. Bailey II.	2	14
""			
3	CANDY, by Terry Southern and Mason Hoffenberg.	3	5
""			
4	THE SPIRE, by William Golding.	4	7
""			
5	A NIGHT IN LISBON, by Erich Maria Remarque.	5	11
""			
6	ARMEGEDDON, by Leon Uris.	7	2
""			
7	JULIAN, by Gore Vidal.	--	2
""			
8	THE GROUP, by Mary McCarthy.	6	43
""			
9	THE WAPSHOT SCANDAL, by John Cheever.	10	23
""			
10	VON RYAN'S EXPRESS, by David Westheimer.	9	18
This	June 28, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A MOVEABLE FEAST, by Ernest Hemingway.	1	6
""			
2	FOUR DAYS, U.P.I. and American Heritage Magazine.	2	20
""			
3	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	3	16
""			
4	A DAY IN THE LIFE OF PRESIDENT KENNEDY, by Jim Bishop.	4	16
""			
5	THE NAKED SOCIETY, by Vance Packard.	5	12
""			
6	JOHN LENNON IN HIS OWN WRITE, by John Lennon.	6	4
""			
7	A TRIBUTE TO JOHN F. KENNEDY, by Pierre Salinger and Sander Vanocur.	--	1
""			
8	MY YEARS WITH GENERAL MOTORS, by Alfred P. Sloan.	9	20
""			
9	THE GREEN FELT JUNGLE, by Ed Reid and Ovid Demaris.	7	22
""			
10	PROFILES IN COURAGE, by John F. Kennedy.	10	139
