This	January 2, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SOURCE, by James Michener.	1	32
""			
2	THOSE WHO LOVE, by Irving Stone.	2	10
""			
3	UP THE DOWN STAIRCASE, by Bel Kaufman.	3	43
""			
4	AIRS ABOVE THE GROUND, by Mary Stewart.	4	15
""			
5	THE LOCKWOOD CONCERN, by John O'Hara.	9	3
""			
6	HOTEL, by Arthur Hailey.	5	44
""			
7	THE HONEY BADGER, by Robert Ruark.	6	12
""			
8	THOMAS, by Shelley Mydans.	8	14
""			
9	THE GREEN BERETS, by Robin Moore.	7	27
""			
10	THE RABBI, by Noah Gordon.	10	19
This	January 2, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KENNEDY, by Theodore C. Sorensen.	1	12
""			
2	A THOUSAND DAYS, by Arthur M. Schlesinger Jr.	2	5
""			
3	A GIFT OF PROPHECY, by Ruth Montgomery.	3	19
""			
4	A GIFT OF JOY, by Helen Hayes and Lewis Funke.	5	7
""			
5	GAMES PEOPLE PLAY, by Eric Berne.	4	23
""			
6	YES I CAN, by Sammy Davis and Jane and Burt Boyar.	6	12
""			
7	WORLD AFLAME, by Billy Graham.	10	9
""			
8	IS PARIS BURNING?, by Larry Collins and Dominique Lapierre.	8	28
""			
9	THE PENKOVSKIY PAPERS, by Oleg Vladimirovich Penkovskiy.	9	2
""			
10	INTERN, by Doctor X.	--	22
