This	December 4, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	1	12
""			
2	VALLEY OF THE DOLLS, by Jacqueline Susann.	2	39
""			
3	CAPABLE OF HONOR, by Allen Drury.	3	10
""			
4	THE BIRDS FALL DOWN, by Rebecca West.	4	6
""			
5	THE MASK OF APOLLO, by Mary Renault.	8	3
""			
6	TAI-PAN, by James Clavell.	6	26
""			
7	ALL IN THE FAMILY, by Edwin O'Connor.	5	7
""			
8	THE FIXER, by Bernard Malamud.	7	10
""			
9	A DREAM OF KINGS, by Harry Mark Petrakis.	9	6
""			
10	THE ADVENTURERS, by Harold Robbins.	10	36
This	December 4, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	RUSH TO JUDGMENT, by Mark Lane.	1	13
""			
2	EVERYTHING BUT MONEY, by Sam Levenson.	2	11
""			
3	HOW TO AVOID PROBATE, by Norman F. Dacey.	3	34
""			
4	GAMES PEOPLE PLAY, by Eric Berne.	4	71
""			
5	HUMAN SEXUAL RESPONSE, by William H. Masters and Virginia E. Johnson.	5	30
""			
6	THE BOSTON STRANGLER, by Gerald Frank.	7	3
""			
7	WITH KENNEDY, by Pierre Salinger.	6	9
""			
8	THE SEARCH FOR AMELIA EARHART, by Fred Goerner.	9	8
""			
9	THE PASSOVER PLOT, by Hugh J. Schonfield.	10	8
""			
10	THE RANDOM HOUSE DICTIONARY OF THE ENGLISH LANGUAGE	8	3
