This	May 31, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	20
""			
2	CONVENTION, by Fletcher Knebel and Charles W. Bailey II.	2	10
""			
3	THE GROUP, by Mary McCarthy.	3	39
""			
4	A NIGHT IN LISBON, by Erich Maria Remarque.	4	7
""			
5	THE SPIRE, by William Golding.	7	3
""			
6	THE WAPSHOT SCANDAL, by John Cheever.	8	19
""			
7	THE MARTYRED, by Richard E. Kim.	5	12
""			
8	VON RYAN'S EXPRESS, by David Westheimer.	6	14
""			
9	CANDY, by Terry Southern and Mason Hoffenberg.	--	1
""			
10	I WAS DANCING, by Edwin O'Connor.	--	1
This	May 31, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	FOUR DAYS, U.P.I. and American Heritage Magazine.	1	16
""			
2	A DAY IN THE LIFE OF PRESIDENT KENNEDY, by Jim Bishop.	2	12
""			
3	A MOVEABLE FEAST, by Ernest Hemingway.	4	2
""			
4	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	3	12
""			
5	THE NAKED SOCIETY, by Vance Packard.	5	8
""			
6	MY YEARS WITH GENERAL MOTORS, by Alfred P. Sloan.	6	16
""			
7	THE GREEN FELT JUNGLE, by Ed Reid and Ovid Demaris.	8	18
""			
8	PROFILES IN COURAGE, by John F. Kennedy.	7	135
""			
9	THE DEPUTY, by Rolf Hochhuth.	10	9
""			
10	WHEN THE CHEERING STOPPED, by Gene Smith.	9	10
