This	August 2, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	29
""			
2	ARMEGEDDON, by Leon Uris.	2	7
""			
3	CANDY, by Terry Southern and Mason Hoffenberg.	4	10
""			
4	CONVENTION, by Fletcher Knebel and Charles W. Bailey II.	5	19
""			
5	JULIAN, by Gore Vidal.	3	7
""			
6	THE RECTOR OF JUSTIN, by Louis Auchincloss.	--	1
""			
7	A NIGHT IN LISBON, by Erich Maria Remarque.	9	16
""			
8	THE SPIRE, by William Golding.	6	12
""			
9	THE 480, by Eugene Burdick.	10	4
""			
10	THE GROUP, by Mary McCarthy.	7	48
This	August 2, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	A MOVEABLE FEAST, by Ernest Hemingway.	1	11
""			
2	THE INVISIBLE GOVERNMENT, by David Wise and Thomas B. Ross.	2	5
""			
3	FOUR DAYS, U.P.I. and American Heritage Magazine.	3	25
""			
4	A TRIBUTE TO JOHN F. KENNEDY, by Pierre Salinger and Sander Vanocur.	5	6
""			
5	HARLOW, by Irving Shulman.	4	3
""			
6	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	7	21
""			
7	A DAY IN THE LIFE OF PRESIDENT KENNEDY, by Jim Bishop.	6	21
""			
8	THE NAKED SOCIETY, by Vance Packard.	8	17
""			
9	MISSISSIPPI: THE CLOSED SOCIETY, by James W. Silver.	9	2
""			
10	CRISIS IN BLACK AND WHITE, by Charles E. Silberman.	10	2
