This	July 9, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE EIGHTH DAY, by Thornton Wilder.	2	13
""			
2	THE ARRANGEMENT, by Elia Kazan.	1	20
""			
3	WASHINGTON, D.C., by Gore Vidal.	3	8
""			
4	THE CHOSEN, by Chaim Potok.	4	7
""			
5	THE PLOT, by Irving Wallace.	5	5
""			
6	TALES OF MANHATTAN, by Louis Auchincloss.	6	13
""			
7	THE SECRET OF SANTA VITTORIA, by Robert Crichton.	7	43
""			
8	ROSEMARY'S BABY, by Ira Levin.	8	5
""			
9	FATHERS, by Herbert Gold.	10	11
""			
10	GO TO THE WIDOW-MAKER, by James Jones.	--	6
This	July 9, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE DEATH OF A PRESIDENT, by William Manchester.	3	13
""			
2	EVERYTHING BUT MONEY, by Sam Levenson.	1	42
""			
3	EDGAR CAYCE, by Jess Stearn.	5	18
""			
4	MADAME SARAH, by Cornelia Otis Skinner.	4	24
""			
5	THE AUTOBIOGRAPHY OF BERTRAND RUSSELL, 1872-1914, by Bertrand	2	9
""	Russell.		
""			
6	GAMES PEOPLE PLAY, by Eric Berne.	6	102
""			
7	HAROLD NICOLSON: THE WAR YEARS 1939-1945, by Nigel Nicolson.	9	2
""			
8	BY-LINE: ERNEST HEMINGWAY, by Willam White.	7	4
""			
9	DIVISION STREET: AMERICA, by Studs Terkel.	--	14
""			
10	ANYONE CAN MAKE A MILLION, by Morton Shulman.	10	3
