This	April 13, 1969	Last	Weeks
Week	Fiction	Week	On List
""			
1	PORTNOY'S COMPLAINT, by Philip Roth.	1	8
""			
2	THE SALZBURG CONNECTION, by Helen MacInnes.	2	30
""			
3	A SMALL TOWN IN GERMANY, by John le Carré.	3	23
""			
4	THE GODFATHER, by Mario Puzo.	5	3
""			
5	AIRPORT, by Arthur Hailey.	4	55
""			
6	SUNDAY THE RABBI STAYED HOME, by Harry Kemelman.	7	3
""			
7	FORCE 10 FROM NAVARONE, by Alistair MacLean.	--	16
""			
8	THE LOST QUEEN, by Norah Lofts.	9	5
""			
9	THE VINES OF YARRABEE, by Dorothy Eden.	6	5
""			
10	A WORLD OF PROFIT, by Louis Auchincloss.	10	13
This	April 13, 1969	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	"THE MONEY GAME, by ""Adam Smith""."	1	43
""			
2	THE 900 DAYS, by Harrison E. Sailsbury.	3	8
""			
3	MISS CRAIG'S 21-DAY SHAPE-UP PROGRAM FOR MEN AND WOMEN, by	4	12
""	Marjorie Craig.		
""			
4	INSTANT REPLAY, by Jerry Kramer.	2	23
""			
5	JENNIE, by Ralph G. Martin.	8	4
""			
6	THE ARMS OF KRUPP, by William Manchester.	5	18
""			
7	THE TROUBLE WITH LAWYERS, by Murray Teigh Bloom.	7	6
""			
8	THE JOYS OF YIDDISH, by Leo Rosten.	6	9
""			
9	THIRTEEN DAYS, by Robert F. Kennedy.	10	10
""			
10	THE TRAGEDY OF LYNDON JOHNSON, by Eric F. Goldman.	9	6
