This	December 25, 1960	Last	Weeks
Week	Fiction	Week	On List
""			
1	HAWAII, by James Michener.	1	58
""			
2	ADVISE AND CONSENT, by Allen Drury.	2	72
""			
3	TO KILL A MOCKINGBIRD, by Harper Lee.	4	21
""			
4	THE LOVELY AMBITION, by Mary Ellen Chase.	6	26
""			
5	THE DEAN'S WATCH, by Elizabeth Goudge.	3	11
""			
6	THE LAST OF THE JUST, by Andre Schwarz-Bart.	8	6
""			
7	DECISION AT DELPHI, by Helen MacInnes.	5	7
""			
8	MISTRESS OF MELLYN, by Victoria Holt.	7	14
""			
9	THE LEOPARD, by Guiseppe di Lampedusa.	13	33
""			
10	SERMONS AND SODA WATER, by John O'Hara.	11	2
""			
11	THE LISTENER, by Taylor Caldwell.	9	12
""			
12	POMP AND CIRCUMSTANCE, by Noel Coward.	15	4
""			
13	THE NYLON PIRATES, by Nicholas Monsarrat.	10	8
""			
14	RABBIT, RUN, by John Updike.	--	4
""			
15	THE HOUSE OF FIVE TALENTS, by Louis Auchincloss.	14	12
""			
16	THE SIDE OF THE ANGELS, by Alexander Fedoroff.	--	1
This	December 25, 1960	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE RISE AND FALL OF THE THIRD REICH, by William L. Shirer.	1	8
""			
2	THE WASTE MAKERS, by Vance Packard.	2	13
""			
3	BORN FREE, by Joy Adamson.	3	33
""			
4	BARUCH: THE PUBLIC YEARS, by Bernard M Baruch.	4	9
""			
5	THE AMERICAN HERITAGE PICTURE HISTORY OF THE CIVIL WAR, by	5	7
""	Bruce Catton.		
""			
6	THE SNAKE HAS ALL THE LINES, by Jean Kerr.	7	6
""			
7	THE POLITICS OF UPHEAVAL, by Arthur Schlesinger.	6	13
""			
8	VANITY FAIR, by Cleveland Amory and Frederic Bradlee.	8	4
""			
9	FOLK MEDICINE, by Deforest Clinton Jarvis.	9	89
""			
10	TAKEN AT THE FLOOD, by John Gunther.	10	15
""			
11	ENJOY, ENJOY!, by Harry Golden.	11	22
""			
12	THE CONSCIENCE OF A CONSERVATIVE, by Barry Goldwater.	13	26
""			
13	MY WILDERNESS, by William O. Douglas.	--	1
""			
14	FELIX FRANKFURTER REMINISCES, by Felix Frankfurter.	15	27
""			
15	HOW I MADE $2,000,000 IN THE STOCK MARKET, by Nicolas Darvas.	14	26
""			
16	THE LIBERAL HOUR, by John Kenneth Galbraith.	12	15
