This	May 8, 1966	Last	Weeks
Week	Fiction	Week	On List
""			
1	VALLEY OF THE DOLLS, by Jacqueline Susann.	2	9
""			
2	THE SOURCE, by James Michener.	1	50
""			
3	THE ADVENTURERS, by Harold Robbins.	5	6
""			
4	THE DOUBLE IMAGE, by Helen MacInnes.	3	15
""			
5	THE EMBEZZLER, by Louis Auchincloss.	4	12
""			
6	THOSE WHO LOVE, by Irving Stone.	6	28
""			
7	TELL NO MAN, by Adela Rogers St. Johns.	7	8
""			
8	UP THE DOWN STAIRCASE, by Bel Kaufman.	9	61
""			
9	THE COMEDIANS, by Graham Greene.	8	12
""			
10	COLUMBELLA, by Phyllis Whitney.	--	1
This	May 8, 1966	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE LAST BATTLE, by Cornelius Ryan.	2	7
""			
2	IN COLD BLOOD, by Truman Capote.	1	16
""			
3	THE PROUD TOWER, by Barbara W. Tuchman.	3	15
""			
4	GAMES PEOPLE PLAY, by Eric Berne.	5	41
""			
5	PAPA HEMINGWAY: A PERSONAL MEMOIR, by A.E. Hotchner.	6	3
""			
6	THE LAST HUNDRED DAYS, by John Toland.	4	10
""			
7	HOW TO AVOID PROBATE, by Norman F. Dacey.	9	4
""			
8	UNSAFE AT ANY SPEED, by Ralph Nader.	10	3
""			
9	A THOUSAND DAYS, by Arthur M. Schlesinger Jr.	7	23
""			
10	A GIFT OF PROPHECY, by Ruth Montgomery.	8	37
