This	April 26, 1964	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SPY WHO CAME IN FROM THE COLD, by John le Carré.	1	15
""			
2	THE GROUP, by Mary McCarthy.	2	34
""			
3	CONVENTION, by Fletcher Knebel and Charles W. Bailey II.	3	5
""			
4	THE WAPSHOT SCANDAL, by John Cheever.	4	14
""			
5	THE VENETIAN AFFAIR, by Helen MacInnes.	5	27
""			
6	THE MARTYRED, by Richard E. Kim.	7	7
""			
7	VON RYAN'S EXPRESS, by David Westheimer.	6	9
""			
8	A NIGHT IN LISBON, by Erich Maria Remarque.	8	2
""			
9	WIND FROM THE CAROLINAS, by Robert Wilder.	--	3
""			
10	THE NIGHT OF THE GENERALS, by Hans Kirst.	10	4
This	April 26, 1964	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	FOUR DAYS, U.P.I. and American Heritage Magazine.	1	11
""			
2	A DAY IN THE LIFE OF PRESIDENT KENNEDY, by Jim Bishop.	2	7
""			
3	PROFILES IN COURAGE, by John F. Kennedy.	3	130
""			
4	DIPLOMAT AMONG WARRIORS, by Robert Daniel Murphy.	4	7
""			
5	THE NAKED SOCIETY, by Vance Packard.	9	3
""			
6	THE DEPUTY, by Rolf Hochhuth.	6	4
""			
7	MY YEARS WITH GENERAL MOTORS, by Alfred P. Sloan.	5	11
""			
8	THE GREEN FELT JUNGLE, by Ed Reid and Ovid Demaris.	8	13
""			
9	THE GREAT TREASURY RAID, by Philip M. Stern.	--	2
""			
10	WHEN THE CHEERING STOPPED, by Gene Smith.	7	5
