This	November 17, 1963	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GROUP, by Mary McCarthy.	1	11
""			
2	THE SHOES OF THE FISHERMAN, by Morrs L. West.	2	24
""			
3	CARAVANS, by James Michener.	3	15
""			
4	THE LIVING REED, by Pearl S. Buck.	4	6
""			
5	THE BATTLE OF THE VILLA FIORITA, by Rumer Godden.	6	5
""			
6	THE VENETIAN AFFAIR, by Helen MacInnes.	5	4
""			
7	ON HER MAJESTY'S SECRET SERVICE, by Ian Fleming.	7	10
""			
8	CITY OF NIGHT, by John Rechy.	8	20
""			
9	THE THREE SIRENS, by Irving Wallace.	9	3
""			
10	THE CONCUBINE, by Nora Lofts.	--	12
This	November 17, 1963	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	J.F.K.: THE MAN AND THE MYTH, by Victor Lasky.	1	9
""			
2	THE AMERICAN WAY OF DEATH, by Jessica Mitford.	2	10
""			
3	THE FIRE NEXT TIME, by James Baldwin	3	38
""			
4	RASCAL, by Sterling North.	5	12
""			
5	I OWE RUSSIA $1200, by Bob Hope.	4	25
""			
6	MY DARLING CLEMENTINE, by Jack Fishman.	6	19
""			
7	THE EDUCATION OF AMERICAN TEACHERS, by James Bryant Conant	7	6
""			
8	THE WHITE HOUSE YEARS: MANDATE FOR CHANGE 1953-1956, by	--	1
""	Dwight D. Eisenhower.		
""			
9	SECURITY IS A THUMB AND A BLANKET, by Charles M. Schulz.	8	6
""			
10	THE WINE IS BITTER, by Milton S. Eisenhower.	--	12
