This	July 30, 1967	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE ARRANGEMENT, by Elia Kazan.	1	23
""			
2	WASHINGTON, D.C., by Gore Vidal.	4	11
""			
3	THE EIGHTH DAY, by Thornton Wilder.	2	16
""			
4	THE CHOSEN, by Chaim Potok.	3	10
""			
5	THE PLOT, by Irving Wallace.	5	8
""			
6	ROSEMARY'S BABY, by Ira Levin.	7	8
""			
7	TALES OF MANHATTAN, by Louis Auchincloss.	6	16
""			
8	WHEN SHE WAS GOOD, by Philip Roth.	--	1
""			
9	GO TO THE WIDOW-MAKER, by James Jones.	9	8
""			
10	A NIGHT OF WATCHING, by Elliott Arnold.	--	1
This	July 30, 1967	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE NEW INDUSTRIAL STATE, by John Kenneth Galbraith.	1	3
""			
2	THE DEATH OF A PRESIDENT, by William Manchester.	3	16
""			
3	GAMES PEOPLE PLAY, by Eric Berne.	8	105
""			
4	EDGAR CAYCE, by Jess Stearn.	7	21
""			
5	THE AUTOBIOGRAPHY OF BERTRAND RUSSELL, 1872-1914, by Bertrand	4	12
""	Russell.		
""			
6	AT EASE: STORIES I TELL TO FRIENDS, by Dwight D. Eisenhower.	6	2
""			
7	A MODERN PRIEST LOOKS AT HIS OUTDATED CHURCH, by James J.	10	3
""	Kavanaugh.		
""			
8	ANYONE CAN MAKE A MILLION, by Morton Shulman.	5	6
""			
9	EVERYTHING BUT MONEY, by Sam Levenson.	2	45
""			
10	MADAME SARAH, by Cornelia Otis Skinner.	--	26
