This	May 7, 1961	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE AGONY AND THE ECSTASY, by Irving Stone.	1	6
""			
2	THE LAST OF THE JUST, by Andre Schwarz-Bart.	2	25
""			
3	A BURNT-OUT CASE, by Graham Greene.	3	11
""			
4	TO KILL A MOCKINGBIRD, by Harper Lee.	5	40
""			
5	HAWAII, by James Michener.	4	77
""			
6	MIDCENTURY, by John Dos Passos.	8	8
""			
7	CHINA COURT, by Rumer Godden.	7	7
""			
8	ADVISE AND CONSENT, by Allen Drury.	6	91
""			
9	DON'T TELL ALFRED, by Nancy Mitford.	9	4
""			
10	WINNIE ILLE PU, by A.A. Milnei.	10	11
""			
11	THE CHATEAU, by William Maxwell.	12	4
""			
12	MANILA GALLEON, by F. Van Wyck Mason.	11	7
""			
13	THE INCREDIBLE JOURNEY, by Sheila Burnford.	--	1
""			
14	POMP AND CIRCUMSTANCE, by Noel Coward.	13	23
""			
15	RIZPAH, by Charles E. Israel.	--	1
""			
16	DECISION AT DELPHI, by Helen MacInnes.	16	26
This	May 7, 1961	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE RISE AND FALL OF THE THIRD REICH, by William L. Shirer.	1	27
""			
2	THE NEW ENGLISH BIBLE; New Testament.	2	6
""			
3	RING OF BRIGHT WATER, by Gavin Maxwell.	3	9
""			
4	FATE IS THE HUNTER, by Ernest K. Gann.	4	12
""			
5	MY THIRTY YEARS BACKSTAIRS AT THE WHITE HOUSE, by Lilian Rogers	6	7
""	Parks.		
""			
6	WHO KILLED SOCIETY? by Cleveland Amory.	5	19
""			
7	SKYLINE, by Gene Fowler.	8	12
""			
8	JAPANESE INN, by Oliver Statler.	7	12
""			
9	THE FROG POND, by Joyce MacIver.	14	5
""			
10	MIRROR, MIRROR ON THE WALL, by Gayelord Hauser.	9	4
""			
11	THE SIXTH MAN, by Jess Stearn.	12	2
""			
12	A NATION OF SHEEP, by William J. Lederer.	15	2
""			
13	PROFILES IN COURAGE, by John F. Kennedy.	10	102
""			
14	REALITY IN ADVERTISING, by Rosser Reeves.	--	1
""			
15	ANNIE'S CAPTAIN, by Kathryn Hulme.	--	3
""			
16	WHEN F.D.R. DIED, by Bernard Asbell.	--	1
