This	July 30, 1961	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE AGONY AND THE ECSTASY, by Irving Stone.	1	18
""			
2	TO KILL A MOCKINGBIRD, by Harper Lee.	2	52
""			
3	MILA 18, by Leon Uris.	3	7
""			
4	THE EDGE OF SADNESS, by Edwin O'Connor.	4	6
""			
5	THE WINTER OF OUR DISCONTENT, by John Steinbeck.	6	4
""			
6	TROPIC OF CANCER, by Henry Miller.	5	5
""			
7	THE CARPETBAGGERS, by Harold Robbins.	7	5
""			
8	REMBRANDT, by Gladys Schmitt.	9	2
""			
9	THE LAST OF THE JUST, by Andre Schwarz-Bart.	8	37
""			
10	MOTHERS AND DAUGHTERS, by Evan Hunter.	11	7
""			
11	A SHOOTING STAR, by Wallace Stegner.	13	7
""			
12	A JOURNEY TO MATECUMBE, by Robert Lewis Taylor.	14	10
""			
13	HAWAII, by James Michener.	15	89
""			
14	CHINA COURT, by Rumer Godden.	--	18
""			
15	A BURNT-OUT CASE, by Graham Greene.	10	23
""			
16	ADVISE AND CONSENT, by Allen Drury.	16	102
This	July 30, 1961	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE RISE AND FALL OF THE THIRD REICH, by William L. Shirer.	1	39
""			
2	A NATION OF SHEEP, by William J. Lederer.	2	14
""			
3	THE NEW ENGLISH BIBLE; New Testament.	3	18
""			
4	THE MAKING OF THE PRESIDENT 1960, by Theodore H. White.	6	3
""			
5	RING OF BRIGHT WATER, by Gavin Maxwell.	4	21
""			
6	RUSSIA AND THE WEST UNDER LENIN AND STALIN, by George F. Kennan.	5	9
""			
7	MY THIRTY YEARS BACKSTAIRS AT THE WHITE HOUSE, by Lilian Rogers	8	19
""	Parks.		
""			
8	LIFE WITH WOMEN AND HOW TO SURVIVE IT, by Joseph H. Peck.	10	7
""			
9	FIRSTHAND REPORT, by Sherman Adams.	7	3
""			
10	MIRROR, MIRROR ON THE WALL, by Gayelord Hauser.	9	16
""			
11	SKETCHES FROM LIFE, by Dean Acheson.	12	8
""			
12	INSIDE EUROPE TODAY, by John Gunther.	--	1
""			
13	THE SIXTH MAN, by Jess Stearn.	--	12
""			
14	FATE IS THE HUNTER, by Ernest K. Gann.	11	24
""			
15	LIZZIE BORDEN, by Edward D. Radin.	--	3
""			
16	GIFTS OF PASSAGE, by Santha Rama Rau.	14	3
