This	September 8, 1957	Last	Weeks
Week	Fiction	Week	On List
""			
1	PEYTON PLACE, by Grace Metalious. (Simon and Schuster, Inc.)	1	50
""			
2	LETTER FROM PEKING, by Pearl S. Buck. (John Day Company.)	5	7
""			
3	ON THE BEACH, by Nevil Shute. (William Morrow and Company.)	2	5
""			
4	THE WORLD OF SUZIE WONG, by Richard Mason. (World Publishing Co.)	6	5
""			
5	COMPULSION, by Meyer Levin. (Simon and Schuster.)	3	43
""			
6	SILVER SPOON, by Edwin Gilbert. (Lippencott.)	4	16
""			
7	RALLY ROUND THE FLAG BOYS!, by Max Schulman. (Doubleday.)	13	2
""			
""	THE PINK HOTEL, by Dorothy Erskine and Patrick Dennis. (G. P. Putnam's		
8		7	6
""	Sons.)		
""			
9	THE SCAPEGOAT, by Daphne du Maurier. (Doubleday and Co.)	8	28
""			
10	THE DURABLE FIRE, by Howard Swiggett. (Houghton Mifflin Co.)	10	10
""			
11	BLUE CAMELLIA, by Frances Parkinson Keyes. (Julian Messner Inc.)	9	32
""			
12	THE LAST ANGRY MAN, by Gerald Green. (Charles Scribner's Sons.)	12	29
""			
13	LIFE AT HAPPY KNOLL, by John P. Marquand. (Little, Brown, and Co.)	11	10
""			
""	BY LOVE POSSESSED, by James Gould Cozzens. (Harcourt, Brace and		
14		--	1
""	Company.)		
""			
15	THE WONDERFUL O., by James Thurber. (Simon and Schuster.)	14	13
""			
16	THE HILLS OF BEVERLY, by Libbie Block. (Doubleday.)	--	1
This	September 8, 1957	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE HIDDEN PERSUADERS, by Vance Packard. (David McKay Company.)	1	15
""			
2	THE DAY CHRIST DIED, by Jim Bishop. (Harper and Brothers.)	2	16
""			
3	BARUCH: MY OWN STORY, by Bernard M. Baruch. (Henry Holt and Company.)	--	1
""			
4	THE INNOCENT AMBASSADORS, by Philip Wylie. (Rinehart and Company.)	3	17
""			
""	"""WHERE DID YOU GO?"" ""OUT"" ""WHAT DID YOU DO?"" ""NOTHING."", by Robert"		
5		10	4
""	Paul Smith. (W.W. Norton and Company.)		
""			
6	STAY ALIVE ALL YOUR LIFE, by Norman Vincent Peale. (Prentice-Hall, Inc.)	4	23
""			
""	RASCALS IN PARADISE, by James A. Michener and Grove Day. (Random		
7		6	10
""	House.)		
""			
8	THE TURN OF THE TIDE, by Arthur Bryant. (Doubleday and Co. Inc.)	8	15
""			
9	THE NEW CLASS, by Milovan Djilas. (Frederick A. Praeger.)	9	2
""			
10	SILVER PLATTER, by Ellin Berlin. (Doubleday.)	5	14
""			
11	TOO MUCH, TOO SOON, by Diana Barrymore and Gerold Frank. (Henry Holt.)	7	17
""			
12	OPERATION SEA LION, by Peter Fleming. (Simon and Schuster.)	11	5
""			
13	TAKE MY LIFE, by Eddie Cantor. (Doubleday.)	14	12
""			
14	CHARLIE, by Ben Hecht. (Harper and Brothers.)	13	5
""			
15	THE NUN'S STORY, by Kathryn Hulme. (Little, Brown and Company.)	--	48
""			
16	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	15	83
