This	August 5, 1956	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE LAST HURRAH, by Edwin O'Connor. (Little, Brown and Co.)	1	24
""			
2	DON'T GO NEAR THE WATER, by William Brinkley. (Random House Inc.)	10	3
""			
3	THE MANDARINS, by Simone de Beauvoir. (World Publishing Co.)	3	9
""			
4	A THING OF BEAUTY, by A.J. Cronin. (Little, Brown.)	2	9
""			
5	ANDERSONVILLE, by MacKinlay Kantor. (Cleveland: World Publishing.)	4	40
""			
6	A SINGLE PEBBLE, by John Hersey. (Alfred A. Knopf.)	5	7
""			
7	IMPERIAL WOMAN, by Pearl S. Buck. (John Day Company.)	7	17
""			
8	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	6	73
""			
9	CHARMED CIRCLE, by Susan Ertz. (Harper and Brothers.)	8	4
""			
10	A WALK ON THE WILD SIDE, by Nelson Algren. (Farrar, Straus and Cudahy.)	11	9
""			
11	THE ROSEMARY TREE, by Elizabeth Goudge. (Coward-McCann.)	9	8
""			
12	THE NINTH WAVE, by Eugene Burdick. (Houghton Mifflin Company.)	12	7
""			
13	AFTERNOON OF AN AUTOCRAT, by Norah Lofts. (Doubleday.)	14	2
""			
14	LUCY CROWN, by Irwin Shaw. (Random House.)	13	18
""			
15	GREENWILLOW, by B.J. Chute. (Dutton.)	--	1
""			
16	COMFORT ME WITH APPLES, by Peter De Vries. (Little, Brown and Company.)	15	12
This	August 5, 1956	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	EISENHOWER, by Robert J. Donovan. (Harper and Brothers.)	2	4
""			
2	ARTHRITIS AND COMMON SENSE, by Dale Alexander. (Witkower Press Inc.)	1	17
""			
3	THE BIRTH OF BRITAIN, by Winston S. Churchill. (Dodd, Mead.)	4	15
""			
4	GUESTWARD HO!, by Patrick Dennis and Barbara Hooton. (Vanguard Press.)	3	9
""			
5	LOVE OR PERISH, by Smiley Blanton. (Simon and Schuster.)	6	25
""			
6	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	5	29
""			
7	GIFT FROM THE SEA, by Anne Morrow Lindbergh. (Pantheon Books.)	7	72
""			
8	YOUTH, by Frances Ilg, Arnold Gesell and Louise Ames. (Harper and Row.)	9	10
""			
9	HOW TO LIVE 365 DAYS A YEAR, by John A. Schindler. (Prentice-Hall, Inc.)	11	72
""			
10	OLYMPIO, by Andre Maurois. (Harper and Brothers.)	10	11
""			
11	MINORITY REPORT, by H.L. Mencken. (Alfred A. Knopf.)	8	9
""			
12	THE MIND GOES FORTH, by H.A. Overstreet. (W.W. Norton and Co.)	--	1
""			
13	THE AGE OF FIGHTING SAIL, by C.S. Forester. (Doubleday.)	--	1
""			
14	ELOISE, by Kay Thompson and Hilary Knight. (Simon and Schuster.)	12	25
""			
15	BAY WINDOW BOHEMIA, by Oscar Lewis. (Doubleday.)	13	14
""			
16	GRAY FOX, by Burke Davis. (Rinehart.)	14	12
