This	September 6, 1959	Last	Weeks
Week	Fiction	Week	On List
""			
1	EXODUS, by Leon Uris. (Doubleday.)	1	48
""			
2	LADY CHATTERLY'S LOVER, by D.H. Lawrence. (Random House.)	2	17
""			
""	THE UGLY AMERICAN, by William J. Lederer and Eugene Burdick. (W.W. Norton		
3		3	46
""	and Company.)		
""			
4	ADVISE AND CONSENT, by Allen Drury. (Doubleday and Company.)	6	4
""			
""	DEAR AND GLORIOUS PHYSICIAN, by Taylor Caldwell. (Doubleday and		
5		4	23
""	Company.)		
""			
6	DOCTOR ZHIVAGO, by Boris Pasternak. (Random House Inc.)	5	50
""			
7	CELIA GARTH, by Gwen Bristow. (Thomas Crowell Co.)	7	16
""			
8	THE TENTS OF WICKEDNESS, by Peter De Vries. (Little, Brown and Company.)	10	5
""			
9	THE LIGHT INFANTRY BALL, by Hamilton Basso. (Doubleday.)	13	12
""			
10	THE ART OF LLEWELLYN JONES, by Paul Hyde Bonner. (Scribner.)	8	6
""			
11	CALIFORNIA STREET, by Niven Busch. (Simon and Schuster.)	9	11
""			
12	LOLITA, by Vladimir Nabokov. (G.P. Putnam's Sons.)	11	54
""			
13	THE YOUNG TITAN, by F. Van Wyck Mason. (Doubleday.)	12	9
""			
14	MRS. ARRIS GOES TO PARIS, by Paul Gallico. (Doubleday and Company, Inc.)	--	36
""			
15	THE LION, by Joseph Kessel. (Alfred A. Knopf.)	--	7
""			
16	THE THIRTEENTH APOSTLE, by Eugene Vale. (Charles Scribner's Sons.)	--	1
This	September 6, 1959	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE STATUS SEEKERS, by Vance Packard. (David McKay.)	1	17
""			
2	FOR 2C PLAIN, by Harry Golden. (World Publishing.)	2	8
""			
3	THE YEARS WITH ROSS, by James Thurber. ( Little, Brown and Company.)	3	13
""			
""	HOW I TURNED $1,000 INTO A MILLION IN REAL ESTATE -- IN MY SPARE		
4		4	21
""	TIME, by William Nickerson. (Simon and Schuster.)		
""			
5	MINE ENEMY GROWS OLDER, by Alexander King. (Simon and Schuster.)	5	30
""			
6	FOLK MEDICINE, by Deforest Clinton Jarvis. (Henry Holt and Company, Inc.)	7	21
""			
""	THE ELEMENTS OF STYLE, by William Strunk Jr. and E.B. White. (Macmillan		
7		6	6
""	Company.)		
""			
8	RICHARD NIXON, by Earl Mazo. (Harper and Brothers.)	8	8
""			
9	ONLY IN AMERICA, by Harry Lewis Golden. (World Publishing Co.)	9	58
""			
10	THE GREAT IMPOSTER, by Robert Crichton. (Random House.)	10	5
""			
""	SENATOR JOE McCARTHY, by Richard H. Rovere. (Harcourt, Brace and		
11		12	9
""	Company.)		
""			
12	TWIXT TWELVE AND TWENTY, by Pat Boone. (Prentice-Hall, Inc.)	11	36
""			
13	MY BROTHER WAS AN ONLY CHILD, by Jack Douglas. (E.P. Dutton and Co.)	13	20
""			
""	CHARLEY WEAVER'S LETTERS FROM MAMMA, by Cliff Arquette. (John C.		
14		14	14
""	Winston Company.)		
""			
15	THE HOUSE OF INTELLECT, by Jacques Barzun. (Harper and Brothers.)	--	13
""			
16	DAUGHTER OF FRANCE, by V. Sackville-West. (Doubleday and Company, Inc.)	--	1
