This	January 20, 1952	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE CAINE MUTINY, by Herman Wouk.	1	40
""			
2	THE CRUEL SEA, by Nicholas Monsarrat.	2	23
""			
3	THE PRESIDENT'S LADY, by Irving Stone.	4	15
""			
4	MELVILLE GOODWIN, USA, by John Marquand.	3	14
""			
5	THE END OF THE AFFAIR, by Graham Greene.	6	11
""			
6	MOSES, by Sholem Asch.	5	15
""			
7	THE CATCHER IN THE RYE, by J.D. Salinger.	10	26
""			
8	THE WANDERER, by Mika Waltari.	7	11
""			
9	WE FISHED ALL NIGHT, by Willard Motley.	9	7
""			
10	FROM HERE TO ETERNITY, by James Jones.	12	46
""			
11	WAIT FOR THE WAGON, by Mary Lasswell.	11	7
""			
12	THE BLESSING, by Nancy Mitford.	13	13
""			
13	THE IRON MISTRESS, by Paul I. Wellman.	8	24
""			
14	BARABBAS, by Par Lagerkvist.	16	3
""			
15	THE LADY AND THE PAINTER, by Eleanor Palffy.	15	5
""			
16	CHOSEN COUNTRY, by John Dos Passos.	14	2
This	January 20, 1952	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE SEA AROUND US, by Rachel Carson.	1	27
""			
2	THE NEW YORKER 25th ANNIVERSARY ALBUM, by New Yorker Magazine.	2	12
""			
3	A MAN CALLED PETER, by Catherine Marshall.	3	13
""			
4	THE FORRESTAL DIARIES, by Walter Millis and E.S. Duffield.	4	13
""			
5	CLOSING THE RING, by Winston S. Churchill.	5	7
""			
6	THE GREATEST BOOK EVER WRITTEN, by Fulton Oursler.	6	6
""			
7	KON-TIKI, by Thor Heyerdahl.	7	71
""			
8	STRANGE LANDS AND FRIENDLY PEOPLES, by William O. Douglas.	8	9
""			
9	THE MEMOIRS OF HERBERT HOOVER, by Herbert Hoover.	9	11
""			
10	SHOW BIZ, by Abel Green and Joe Laurie Jr.	11	8
""			
11	GODS, GRAVES AND SCHOLARS, by C.W. Ceram.	10	8
""			
12	BETTER HOMES AND GARDENS HANDYMAN'S BOOK.	15	12
""			
13	A FOREIGN POLICY FOR AMERICANS, by Robert A. Taft.	12	7
""			
14	FIFTY BILLION DOLLARS, by Jesse H. Jones and Edward Angly.	13	11
""			
15	VENTURE TO THE INTERIOR, by Laurens Van Der Post.	--	1
""			
16	INCREDIBLE NEW YORK, by Lloyd R. Morris.	--	1
