This	May 26, 1957	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SCAPEGOAT, by Daphne du Maurier. (Doubleday and Co.)	1	13
""			
2	PEYTON PLACE, by Grace Metalious. (Simon and Schuster, Inc.)	2	35
""			
3	COMPULSION, by Meyer Levin. (Simon and Schuster.)	3	28
""			
4	BLUE CAMELLIA, by Frances Parkinson Keyes. (Julian Messner Inc.)	4	17
""			
5	THE LAST ANGRY MAN, by Gerald Green. (Charles Scribner's Sons.)	5	14
""			
6	THE TOWN, by William Faulkner. (Random House.)	14	2
""			
7	THE PHILADELPHIAN, by Richard Powell. (Charles Scribner's Sons.)	6	19
""			
8	SAY, DARLING, by Richard Bissell. (Little, Brown and Company.)	8	7
""			
9	THE SHORT REIGN OF PIPPIN IV, by John Steinbeck. (Viking.)	7	4
""			
10	THE BLACK OBELISK, by Erich Maria Remarque. (Houghton Mifflin Harcourt.)	10	5
""			
11	SILVER SPOON, by Edwin Gilbert. (Lippencott.)	--	1
""			
12	THE WAPSHOT CHRONICLE, by John Cheever. (Harper and Row.)	11	7
""			
13	THE TOWERS OF TREBIZOND, by Rose Macaulay. (Farrar, Straus and Cudahy.)	9	4
""			
14	THE FALL, by Albert Camus. (Alfred A. Knopf.)	12	12
""			
15	FAR, FAR THE MOUNTAIN PEAK, by John Masters. (Viking Books.)	13	2
""			
16	A LEGACY, by Sybille Bedford. (Simon and Schuster.)	16	13
This	May 26, 1957	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	DAY OF INFAMY, by Walter Lord. (Henry Holt and Company.)	2	7
""			
2	THE FBI STORY, by Don Whitehead. (Random House.)	1	24
""			
3	THE NUN'S STORY, by Kathryn Hulme. (Little, Brown and Company.)	3	35
""			
4	THE ORGANIZATION MAN, by William H. Whyte Jr. (Simon and Schuster.)	5	16
""			
5	STAY ALIVE ALL YOUR LIFE, by Norman Vincent Peale. (Prentice-Hall, Inc.)	4	8
""			
6	TOO MUCH, TOO SOON, by Diana Barrymore and Gerold Frank. (Henry Holt.)	6	5
""			
7	THE BRIDGE AT ANDAU, by James A. Michener. (Random House.)	7	10
""			
8	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	--	68
""			
9	IN THE COURT OF PUBLIC OPINION, by Alger Hiss. (Alfred A. Knopf.)	--	1
""			
10	THE INNOCENT AMBASSADORS, by Philip Wylie. (Rinehart and Company.)	14	2
""			
11	THE CRISIS OF THE OLD ORDER, by Arthur Schlesinger. (Houghton, Mifflin Co.)	10	10
""			
12	THE ROAD TO MILTOWN, by S.J. Perelman. (Simon and Schuster.)	8	16
""			
13	THIS HALLOWED GROUND, by Bruce Catton. (Doubleday and Company.)	9	28
""			
""	THE LION AND THE THRONE, by Catherine Drinker Bowen. (Little, Brown and		
14		15	8
""	Company.)		
""			
15	THE DAY CHRIST DIED, by Jim Bishop. (Harper and Brothers.)	--	1
""			
16	GYPSY, by Gypsy Rose Lee. (Harper and Brothers.)	--	1
