This	September 25, 1955	Last	Weeks
Week	Fiction	Week	On List
""			
1	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	1	28
""			
2	MARJORIE MORNINGSTAR, by Herman Wouk. (Doubleday and Company, Inc.)	6	2
""			
""	THE MAN IN THE GRAY FLANNEL SUIT, by Sloan Wilson. (Simon and		
3		3	9
""	Schuster.)		
""			
4	SOMETHING OF VALUE, by Robert Ruark. (Doubleday and Co.)	2	21
""			
5	BONJOUR TRISTESSE, by Francoise Sagan. (E. P. Dutton and Co., Inc.)	4	28
""			
6	BAND OF ANGELS, by Robert Penn Warren. (Random House.)	5	4
""			
7	THE FLOWER GIRLS, by Clemence Dane. (W. W. Norton and Company.)	7	12
""			
8	THE SIXTH OF JUNE, by Lionel Shapiro. (Doubleday.)	10	5
""			
9	GRANDFATHER STORIES, by Samuel Hopkins Adams. (Random House.)	8	7
""			
10	NOT AS A STRANGER, by Morton Thompson. (Charles Scribner's Sons.)	9	77
""			
11	THE GENIUS AND THE GODDESS, by Aldous Huxley. (Harper and Brothers.)	13	2
""			
12	THE WINE OF YOUTH, by Robert Wilder. (G. P. Putnam's Sons.)	14	13
""			
13	79 PARK AVENUE, by Harold Robbins. (Alfred A. Knopf.)	--	6
""			
14	NO TIME FOR SERGEANTS, by Mac Hyman. (Random House, Inc.)	12	49
""			
15	EXCELSIOR!, by Paul Hyde Bonner. (Charles Scribner's Sons.)	11	12
""			
16	THE PICNIC AT SAKKARA, by P.H. Newby. (Jonathan Cape.)	--	1
This	September 25, 1955	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GIFT FROM THE SEA, by Anne Morrow Lindbergh. (Pantheon Books.)	1	27
""			
""	THE POWER OF POSITIVE THINKING, by Norman Vincent Peale. (Prentice-Hall,		
2		2	151
""	Inc.)		
""			
3	THE FAMILY OF MAN, by Edward Steichen. (Museum of Modern Art.)	3	16
""			
4	HOW TO LIVE 365 DAYS A YEAR, by John A. Schindler. (Prentice-Hall, Inc.)	4	27
""			
5	A MAN CALLED PETER, by Catherine Marshall. (McGraw-Hill Book Company.)	5	155
""			
6	WHY JOHNNY CAN'T READ, by Rudolf Franz Flesch. (Harper and Brothers.)	6	25
""			
""	NEVER PLEAD GUILTY, by John Wesley Noble and Bernard Averbuch. (Farrar,		
7		9	3
""	Straus and Cudahy.)		
""			
8	HIROSHIMA DIARY, by Michihiko Hachiya. (University of North Carolina Press.)	8	5
""			
9	ONIONS IN THE STEW, by Betty MacDonald. (J. B. Lippincott Co.)	7	17
""			
""	THE HOUSE ON NAUSET MARSH, by Wyman Richardson. (W. W. Norton and		
10		10	7
""	Company.)		
""			
11	INSIDE THE SPACE SHIPS, by George Adamski. (Abelard Schuman.)	--	3
""			
12	HIGH SIERRA COUNTRY, by Oscar Lewis. (Duell, Sloan and Pearce.)	12	5
""			
13	THE GAME OF HEARTS, by Lesley Blanch. (Simon and Schuster.)	--	8
""			
""	THE LIVING PAST OF AMERICA, by Cornelius Vanderbilt. (Crown Publishers,		
14		14	8
""	Inc.)		
""			
15	THE SANE SOCIETY, by Erich Fromm. (Rinehart and Company, Inc.)	--	1
""			
16	CAPTAIN DREYFUS, by Nicholas Halasz. (Simon and Schuster.)	--	2
