This	August 14, 1955	Last	Weeks
Week	Fiction	Week	On List
""			
1	BONJOUR TRISTESSE, by Francoise Sagan. (E. P. Dutton and Co., Inc.)	1	22
""			
2	SOMETHING OF VALUE, by Robert Ruark. (Doubleday and Co.)	2	15
""			
3	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	3	22
""			
4	THE FLOWER GIRLS, by Clemence Dane. (W. W. Norton and Company.)	4	6
""			
5	EXCELSIOR!, by Paul Hyde Bonner. (Charles Scribner's Sons.)	6	6
""			
6	NO TIME FOR SERGEANTS, by Mac Hyman. (Random House, Inc.)	5	43
""			
""	THE MAN IN THE GRAY FLANNEL SUIT, by Sloan Wilson. (Simon and		
7		9	3
""	Schuster.)		
""			
8	NOT AS A STRANGER, by Morton Thompson. (Charles Scribner's Sons.)	10	71
""			
9	OFFICERS AND GENTLEMEN, by Evelyn Waugh. (Little Brown and Co.)	11	4
""			
10	THE DINNER PARTY, by Gretchen Finletter. (Harper and Brothers.)	7	13
""			
11	THE WINE OF YOUTH, by Robert Wilder. (G. P. Putnam's Sons.)	14	7
""			
12	RUN SILENT, RUN DEEP, by Edward L. Beach. (Henry Holt.)	13	17
""			
""	SINCERELY, WILLIS WAYDE, by John Phillips Marquand. (Little, Brown and		
13		8	23
""	Company.)		
""			
14	GRANDFATHER STORIES, by Samuel Hopkins Adams. (Random House.)	--	1
""			
15	79 PARK AVENUE, by Harold Robbins. (Alfred A. Knopf.)	--	1
""			
16	A TALE FOR MIDNIGHT, by Frederic Prokosch. (Little, Brown.)	--	1
This	August 14, 1955	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GIFT FROM THE SEA, by Anne Morrow Lindbergh. (Pantheon Books.)	1	21
""			
""	THE POWER OF POSITIVE THINKING, by Norman Vincent Peale. (Prentice-Hall,		
2		2	145
""	Inc.)		
""			
3	THE FAMILY OF MAN, by Edward Steichen. (Museum of Modern Art.)	4	10
""			
4	A MAN CALLED PETER, by Catherine Marshall. (McGraw-Hill Book Company.)	3	149
""			
5	WHY JOHNNY CAN'T READ, by Rudolf Franz Flesch. (Harper and Brothers.)	5	19
""			
6	HOW TO LIVE 365 DAYS A YEAR, by John A. Schindler. (Prentice-Hall, Inc.)	6	21
""			
7	ONIONS IN THE STEW, by Betty MacDonald. (J. B. Lippincott Co.)	7	11
""			
8	JEHOVAH'S WITNESSES, by Marley Cole. (Vantage Press.)	8	4
""			
9	THE GAME OF HEARTS, by Lesley Blanch. (Simon and Schuster.)	11	5
""			
""	TIGER OF THE SNOWS, by Tenzing of Everest and James Ramsey Ullman.		
10		9	8
""	(G.P. Putnam's Sons.)		
""			
""	MY PHILADELPHIA FATHER, by Cordelia Drexel Biddle and Kyle Crichton.		
11		--	9
""	(Doubleday.)		
""			
12	GENTLEMEN, START YOUR ENGINES, by Wilbur Shaw. (Coward-McCann.)	16	3
""			
13	THE LAND THEY FOUGHT FOR, by Clifford Dowdey. (Doubleday and Co.)	--	2
""			
""	THE GREAT AMERICAN HERITAGE, by Bela Kornitzer. (Farrar, Straus and		
14		--	1
""	Cudahy.)		
""			
""	GERTRUDE LAWRENCE AS MRS. A., by Richard Stoddard Aldrich. (Greystone		
15		13	31
""	Press.)		
""			
""	THE LIVING PAST OF AMERICA, by Cornelius Vanderbilt. (Crown Publishers,		
16		10	3
""	Inc.)		
