This	July 9, 1950	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE CARDINAL, by Henry Morton Robinson.	1	14
""			
2	THE WALL, by John Hersey.	2	18
""			
3	STAR MONEY, by Kathleen Winsor.	3	11
""			
4	JUBILEE TRAIL, by Gwen Bristow.	4	20
""			
5	HOMEWARD BORNE, by Ruth Chatterton.	5	7
""			
6	WORLD AND ENOUGH TIME, by Robert Penn Warren.	--	1
""			
7	THE LEGACY, by Nevil Shute.	12	2
""			
8	THE EGYPTIAN, by Mika Waltari.	6	44
""			
9	THE CIRCLE OF THE DAY, by Helen Huntington Howe.	8	4
""			
10	THE PLYMOUTH ADVENTURE, by Ernest Gebler.	7	8
""			
11	SLEEP TILL NOON, by Max Shulman.	9	11
""			
12	THE BIZARRE SISTERS, by Jay Walz.	10	7
""			
13	WAIT FOR TOMORROW, by Robert Wilder.	13	13
""			
14	TOO LITTLE LOVE, by Robert Henriques.	15	2
""			
15	THE STUBBORN HEART, by Frank G. Slaughter.	14	3
""			
16	HIGH VALLEY, by Charmian Clift And George Johnston.	16	3
This	July 9, 1950	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ROOSEVELT IN RETROSPECT, by John Gunther.	2	4
""			
2	WORDS IN COLLISION, by Immanuel Velikovsky.	1	13
""			
3	THE MATURE MIND, by Harry Allen Overstreet.	3	46
""			
4	THE GRAND ALLIANCE, by Winston S. Churchill.	4	9
""			
5	SEEDS OF TREASON, by Ralph de Toledano and Victor Lasky.	5	12
""			
6	COURTROOM, by Quentin Reynolds.	7	4
""			
7	LOOK YOUNGER, LIVE LONGER, by Gayelord Hauser.	6	13
""			
8	JOHN ADAMS AND THE AMERICAN REVOLUTION, by Catherine Drinker	--	1
""	Bowen.		
""			
9	CHICAGO CONFIDENTIAL, by Jack Lait and Lee Mortimer.	8	17
""			
10	DIANETICS, by L. Ron Hubbard.	11	4
""			
11	THE COCKTAIL PARTY, by T.S. Eliot.	10	16
""			
12	THE ART OF REAL HAPPINESS, by Norman Vincent Peale and Smiley	13	15
""	Blanton.		
""			
13	CAPTAIN SAM GRANT, by Lloyd Lewis.	12	2
""			
14	MR. JONES, MEET THE MASTER, by Peter Marshall.	9	27
""			
15	I LEAP OVER THE WALL, by Monica Baldwin.	14	21
""			
16	HOW I RAISED MYSELF FROM FAILURE TO SUCCESS IN SELLING, by	16	9
""	Frank Bettger.		
