This	January 29, 1956	Last	Weeks
Week	Fiction	Week	On List
""			
1	ANDERSONVILLE, by MacKinlay Kantor. (Cleveland: World Publishing.)	1	13
""			
2	MARJORIE MORNINGSTAR, by Herman Wouk. (Doubleday and Company, Inc.)	2	20
""			
3	TEN NORTH FREDERICK, by John O'Hara. (Random House.)	3	8
""			
4	CASH McCALL, by Cameron Hawley. (Houghton and Mifflin.)	4	10
""			
5	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	5	46
""			
6	BOON ISLAND, by Kenneth Roberts. (Doubleday and Company.)	9	2
""			
7	ISLAND IN THE SUN, by Alec Waugh. (Farrar Straus and Giroux.)	10	2
""			
8	THE TONTINE, by Thomas B. Costain. (Doubleday.)	6	17
""			
9	AN EPISODE OF SPARROWS, by Rumer Godden. (Viking Press.)	8	7
""			
""	THE MAN IN THE GRAY FLANNEL SUIT, by Sloan Wilson. (Simon and		
10		7	27
""	Schuster.)		
""			
11	H.M.S. ULYSSES, by Alistair MacLean. (Collins Clear-Type Press.)	--	1
""			
12	SOMETHING OF VALUE, by Robert Ruark. (Doubleday and Co.)	14	39
""			
13	A CHARMED LIFE, by Mary McCarthy. (Houghton Mifflin Harcourt.)	12	10
""			
14	THE PROPHET, by Sholem Asch. (G.P. Putmam's Sons.)	16	7
""			
""	KEEP THE ASPIDISTRA FLYING, by George Orwell. (Harcourt, Brace and		
15		--	1
""	Company.)		
""			
16	THE DEER PARK, by Norman Mailer. (G.P. Putnam's Sons.)	11	14
This	January 29, 1956	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GIFT FROM THE SEA, by Anne Morrow Lindbergh. (Pantheon Books.)	1	45
""			
2	INSIDE AFRICA, by John Gunther. (Harper and Brothers.)	2	17
""			
3	A NIGHT TO REMEMBER, by Walter Lord. (Henry Holt and Company.)	3	8
""			
4	THE EDGE OF THE SEA, by Rachel Carson. (Houghton Mifflin.)	4	11
""			
""	THE SCROLLS FROM THE DEAD SEA, by Edmund Wilson. (Oxford University		
5		6	12
""	Press.)		
""			
""	THE POWER OF POSITIVE THINKING, by Norman Vincent Peale. (Prentice-Hall,		
6		5	169
""	Inc.)		
""			
7	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	9	2
""			
""	THE SEARCH FOR BRIDEY MURPHY, by Morey Bernstein. (Doubleday and		
8		14	2
""	Company.)		
""			
9	HOW TO LIVE 365 DAYS A YEAR, by John A. Schindler. (Prentice-Hall, Inc.)	8	45
""			
10	MEMOIRS, Vol. 1, by Harry S. Truman. (Doubleday and Co.)	7	11
""			
11	THE FAMILY OF MAN, by Edward Steichen. (Museum of Modern Art.)	10	34
""			
""	A DEMOCRAT LOOKS AT HIS PARTY, by Dean Gooderham Acheson. (Harper		
12		13	9
""	and Brothers.)		
""			
13	HERBLOCK'S HERE AND NOW, by Herbert Block. (Simon and Schuster.)	12	5
""			
""	THE NEW YORKER 1950-1955 ALBUM, by New Yorker Magazine. (Harper and		
14		11	14
""	Brothers.)		
""			
15	SO NEAR AND YET SO FAR, by Emily Kimbrough. (Harper and Brothers.)	--	11
""			
16	THE SECRET OF THE HITTITES, by C.W. Ceram. (Alfred A Knopf.)	--	1
