This	July 7, 1957	Last	Weeks
Week	Fiction	Week	On List
""			
1	PEYTON PLACE, by Grace Metalious. (Simon and Schuster, Inc.)	1	41
""			
2	THE SCAPEGOAT, by Daphne du Maurier. (Doubleday and Co.)	2	19
""			
3	COMPULSION, by Meyer Levin. (Simon and Schuster.)	3	34
""			
4	BLUE CAMELLIA, by Frances Parkinson Keyes. (Julian Messner Inc.)	5	23
""			
5	THE LAST ANGRY MAN, by Gerald Green. (Charles Scribner's Sons.)	4	20
""			
6	SILVER SPOON, by Edwin Gilbert. (Lippencott.)	6	7
""			
7	THE SHORT REIGN OF PIPPIN IV, by John Steinbeck. (Viking.)	7	10
""			
8	THE TOWN, by William Faulkner. (Random House.)	8	8
""			
9	THE LADY, by Conrad Richter. (Alfred A. Knopf.)	9	4
""			
10	THE DURABLE FIRE, by Howard Swiggett. (Houghton Mifflin Co.)	--	1
""			
11	FAR, FAR THE MOUNTAIN PEAK, by John Masters. (Viking Books.)	10	8
""			
12	THE WONDERFUL O., by James Thurber. (Simon and Schuster.)	11	4
""			
13	LIFE AT HAPPY KNOLL, by John P. Marquand. (Little, Brown, and Co.)	--	1
""			
14	THE PHILADELPHIAN, by Richard Powell. (Charles Scribner's Sons.)	14	25
""			
15	THE WAPSHOT CHRONICLE, by John Cheever. (Harper and Row.)	13	13
""			
16	SAY, DARLING, by Richard Bissell. (Little, Brown and Company.)	12	13
This	July 7, 1957	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE DAY CHRIST DIED, by Jim Bishop. (Harper and Brothers.)	1	7
""			
2	THE INNOCENT AMBASSADORS, by Philip Wylie. (Rinehart and Company.)	2	8
""			
3	THE TURN OF THE TIDE, by Arthur Bryant. (Doubleday and Co. Inc.)	5	6
""			
4	THE FBI STORY, by Don Whitehead. (Random House.)	4	30
""			
5	THE HIDDEN PERSUADERS, by Vance Packard. (David McKay Company.)	7	6
""			
6	DAY OF INFAMY, by Walter Lord. (Henry Holt and Company.)	3	13
""			
7	THE NUN'S STORY, by Kathryn Hulme. (Little, Brown and Company.)	8	41
""			
8	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	9	74
""			
9	STAY ALIVE ALL YOUR LIFE, by Norman Vincent Peale. (Prentice-Hall, Inc.)	6	14
""			
10	SILVER PLATTER, by Ellin Berlin. (Doubleday.)	10	5
""			
11	THE ORGANIZATION MAN, by William H. Whyte Jr. (Simon and Schuster.)	11	22
""			
12	TAKE MY LIFE, by Eddie Cantor. (Doubleday.)	12	3
""			
""	RASCALS IN PARADISE, by James A. Michener and Grove Day. (Random		
13		--	1
""	House.)		
""			
14	THE LABYRINTH, by Walter Schellenberg. (Harper and Brothers.)	--	1
""			
""	THEY FOUGHT FOR THE SKY, by Quentin Reynolds. (Holt, Rinehart and		
15		--	1
""	Winston.)		
""			
16	FAITH ON THE MARCH, by A.H. Macmillan. (Prentice-Hall, Inc.)	15	6
