This	November 18, 1951	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE CAINE MUTINY, by Herman Wouk.	1	31
""			
2	THE CRUEL SEA, by Nicholas Monsarrat.	2	14
""			
3	MELVILLE GOODWIN, USA, by John Marquand.	3	5
""			
4	FROM HERE TO ETERNITY, by James Jones.	4	37
""			
5	MOSES, by Sholem Asch.	6	6
""			
6	THE PRESIDENT'S LADY, by Irving Stone.	7	6
""			
7	THE END OF THE AFFAIR, by Graham Greene.	15	2
""			
8	THE CATCHER IN THE RYE, by J.D. Salinger.	5	17
""			
9	THE BLESSING, by Nancy Mitford.	8	4
""			
10	THE IRON MISTRESS, by Paul I. Wellman.	9	15
""			
11	THE WANDERER, by Mika Waltari.	12	2
""			
12	THE HOLY SINNER, by Thomas Mann.	10	8
""			
13	REQUIEM FOR A NUN, by William Faulkner.	11	6
""			
14	THE DUKE'S DAUGHTER, by Angela Thirkell.	13	2
""			
15	LIE DOWN IN DARKNESS, by William Styron.	14	8
""			
16	MR.SMITH, by Louis Bromfield.	16	11
This	November 18, 1951	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE SEA AROUND US, by Rachel Carson.	1	18
""			
2	THE FORRESTAL DIARIES, by Walter Millis and E.S. Duffield.	2	4
""			
3	KON-TIKI, by Thor Heyerdahl.	3	62
""			
4	WASHINGTON CONFIDENTIAL, by Jack Lait and Lee Mortimer.	5	36
""			
5	A MAN CALLED PETER, by Catherine Marshall.	7	4
""			
6	FIFTY BILLION DOLLARS, by Jesse H. Jones and Edward Angly.	10	2
""			
7	THE MAGNIFICENT CENTURY, by Thomas B. Costain.	4	7
""			
8	THE NEW YORKER 25th ANNIVERSARY ALBUM, by New Yorker Magazine.	9	3
""			
9	THE MEMOIRS OF HERBERT HOOVER, by Herbert Hoover.	11	2
""			
10	WHITE MAN RETURNS, by Agnes Newton Keith.	8	13
""			
11	AMERICAN DIPLOMACY, 1900-1950, by George F. Kennan.	14	5
""			
12	DIZZY, by Hesketh Pearson.	6	11
""			
13	SCHNOZZOLA, by Gene Fowler.	13	6
""			
14	BETTER HOMES AND GARDENS HANDYMAN'S BOOK.	--	5
""			
15	LIFE IN AMERICA, by Marshall B. Davidson.	--	2
""			
16	CAIRO TO DAMASCUS, by John Roy Carlson.	--	1
