This	November 9, 1958	Last	Weeks
Week	Fiction	Week	On List
""			
1	LOLITA, by Vladimir Nabokov. (G.P. Putnam's Sons.)	1	11
""			
2	DOCTOR ZHIVAGO, by Boris Pasternak. (Random House Inc.)	3	7
""			
""	AROUND THE WORLD WITH AUNTIE MAME, by Patrick Dennis. (Harcourt,		
3		2	11
""	Brace and Company.)		
""			
""	WOMEN AND THOMAS HARROW, by John P. Marquand. (Little, Brown and		
4		4	5
""	Company.)		
""			
5	ANATOMY OF A MURDER, by Robert Traver. (St. Martin's.)	5	42
""			
6	THE BEST OF EVERYTHING, by Rona Jaffe. (Simon and Schuster.)	6	8
""			
7	THE ENEMY CAMP, by Jerome Weidman. (Random House.)	7	19
""			
8	EXODUS, by Leon Uris. (Doubleday.)	8	5
""			
9	ANGELIQUE, by Sergeanne Golon. (J.B. Lippincott.)	9	5
""			
""	THE UGLY AMERICAN, by William J. Lederer and Eugene Burdick. (W.W. Norton		
10		11	3
""	and Company.)		
""			
11	THE KING MUST DIE, by Mary Renault. (Pantheon.)	10	16
""			
12	THE LAW, by Roger Vailland. (Alfred A.Knopf.)	14	4
""			
13	THE IMAGE MAKERS, by Bernard Dryer. (Harper and Brothers.)	13	19
""			
14	THE MERGER, by Sterling Quinlan. (Doubleday.)	--	1
""			
15	THE BRAMBLE BUSH, by Charles Mergendahl. (Putnam.)	12	8
""			
16	THE MOUNTAIN IS YOUNG, by Han Suyin. (Jonathan Cape.)	--	1
This	November 9, 1958	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	ONLY IN AMERICA, by Harry Lewis Golden. (World Publishing Co.)	1	15
""			
2	AKU-AKU, by Thor Heyerdahl. (Rand McNally and Company.)	2	8
""			
3	"BAA BAA BLACK SHEEP, by Gregory ""Pappy"" Boyington. (Wilson Press.)"	3	13
""			
4	INSIDE RUSSIA TODAY, by John Gunther. (Harper and Brothers.)	4	29
""			
5	ON MY OWN, by Eleanor Roosevelt. (Harper and Brothers.)	5	6
""			
""	THE AFFLUENT SOCIETY, by John Kenneth Galbraith. (Houghton Mifflin		
6		6	21
""	Company.)		
""			
7	KIDS SAY THE DARNDEST THINGS!, by Art Linkletter. (Prentice Hall Inc.)	7	51
""			
8	THE INSOLENT CHARIOTS, by John Keats. (J.B. Lippincott Company.)	9	4
""			
9	ABANDON SHIP!, by Richard F. Newcomb. (Henry Holt and Company.)	10	5
""			
10	PLEASE DON'T EAT THE DAISIES, by Jean Kerr. (Doubleday.)	8	48
""			
11	THE GREAT CHICAGO FIRE, by Robert Cromie. (McGraw-Hill.)	15	2
""			
""	THE NEW TESTAMENT IN MODERN ENGLISH, by J.B. Phillips. (MacMillan		
12		12	5
""	Company.)		
""			
13	THE MARCH OF ARCHAEOLOGY, by C.W. Ceram. (Alfred A. Knopf.)	--	1
""			
""	U.S.A. -- SECOND-CLASS POWER?, by Drew Pearson and Jack Anderson.		
14		--	1
""	(Simon and Schuster.)		
""			
15	THE THREE EDWARDS, by Thomas B. Costain. (Doubleday and Company.)	--	1
""			
""	WAR AND PEACE IN THE SPACE AGE, by James M. Gavin. (Harper and		
16		13	11
""	Brothers.)		
