This	September 20, 1959	Last	Weeks
Week	Fiction	Week	On List
""			
1	EXODUS, by Leon Uris. (Doubleday.)	1	50
""			
2	ADVISE AND CONSENT, by Allen Drury. (Doubleday and Company.)	2	6
""			
3	LADY CHATTERLY'S LOVER, by D.H. Lawrence. (Random House.)	3	19
""			
""	THE UGLY AMERICAN, by William J. Lederer and Eugene Burdick. (W.W. Norton		
4		4	48
""	and Company.)		
""			
""	DEAR AND GLORIOUS PHYSICIAN, by Taylor Caldwell. (Doubleday and		
5		5	25
""	Company.)		
""			
6	DOCTOR ZHIVAGO, by Boris Pasternak. (Random House Inc.)	6	52
""			
7	THE CAVE, by Robert Penn Warren. (Random House.)	9	2
""			
8	THE ART OF LLEWELLYN JONES, by Paul Hyde Bonner. (Scribner.)	8	8
""			
9	CALIFORNIA STREET, by Niven Busch. (Simon and Schuster.)	7	13
""			
10	THE TENTS OF WICKEDNESS, by Peter De Vries. (Little, Brown and Company.)	12	7
""			
11	LORENA, by Frank G. Slaughter. (Doubleday.)	--	2
""			
12	THE YOUNG TITAN, by F. Van Wyck Mason. (Doubleday.)	--	10
""			
13	CELIA GARTH, by Gwen Bristow. (Thomas Crowell Co.)	11	18
""			
14	LOLITA, by Vladimir Nabokov. (G.P. Putnam's Sons.)	14	56
""			
15	THE THIRTEENTH APOSTLE, by Eugene Vale. (Charles Scribner's Sons.)	--	2
""			
16	I WAS A TEEN-AGE DWARF, by Max Shulman. (Bernard Geis Associates.)	--	1
This	September 20, 1959	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE STATUS SEEKERS, by Vance Packard. (David McKay.)	2	19
""			
2	FOR 2C PLAIN, by Harry Golden. (World Publishing.)	1	10
""			
3	THE YEARS WITH ROSS, by James Thurber. ( Little, Brown and Company.)	3	15
""			
""	HOW I TURNED $1,000 INTO A MILLION IN REAL ESTATE -- IN MY SPARE		
4		4	23
""	TIME, by William Nickerson. (Simon and Schuster.)		
""			
5	FOLK MEDICINE, by Deforest Clinton Jarvis. (Henry Holt and Company, Inc.)	6	23
""			
""	THE ELEMENTS OF STYLE, by William Strunk Jr. and E.B. White. (Macmillan		
6		5	8
""	Company.)		
""			
7	MINE ENEMY GROWS OLDER, by Alexander King. (Simon and Schuster.)	7	32
""			
8	RICHARD NIXON, by Earl Mazo. (Harper and Brothers.)	8	10
""			
9	THE GREAT IMPOSTER, by Robert Crichton. (Random House.)	9	7
""			
10	THE HOUSE OF INTELLECT, by Jacques Barzun. (Harper and Brothers.)	13	15
""			
""	CHARLEY WEAVER'S LETTERS FROM MAMMA, by Cliff Arquette. (John C.		
11		11	16
""	Winston Company.)		
""			
""	SENATOR JOE McCARTHY, by Richard H. Rovere. (Harcourt, Brace and		
12		12	11
""	Company.)		
""			
""	THE FLAME TREES OF THIKA, by Elspeth Huxley. (William Morrow and		
13		--	1
""	Company.)		
""			
14	ONLY IN AMERICA, by Harry Lewis Golden. (World Publishing Co.)	16	60
""			
15	TWIXT TWELVE AND TWENTY, by Pat Boone. (Prentice-Hall, Inc.)	14	38
""			
16	MY BROTHER WAS AN ONLY CHILD, by Jack Douglas. (E.P. Dutton and Co.)	10	22
