This	June 15, 1958	Last	Weeks
Week	Fiction	Week	On List
""			
1	ANATOMY OF A MURDER, by Robert Traver. (St. Martin's.)	1	21
""			
2	ICE PALACE, by Edna Ferber. (Doubleday.)	3	12
""			
3	THE WINTHROP WOMAN, by Anya Seton. (Houghton Mifflin Company.)	2	15
""			
4	A SUMMER PLACE, by Sloan Wilson. (Simon and Schuster, Inc.)	4	8
""			
5	THE GREENGAGE SUMMER, by Rumer Godden. (Viking.)	6	10
""			
6	NORTH FROM ROME, by Helen MacInnes. (Houghton Mifflin Harcourt.)	5	15
""			
7	THE SERGEANT, by Dennis Murphy. (Viking.)	8	11
""			
8	THE TRAVELS OF JAIMIE McPHEETERS, by Robert Lewis Taylor. (Doubleday.)	10	8
""			
9	THE MOUNTAIN ROAD, by Theodore H. White. (William Sloane Associates.)	14	3
""			
10	RALLY ROUND THE FLAG BOYS!, by Max Schulman. (Doubleday.)	7	42
""			
11	THE NORTHERN LIGHT, by A.J. Cronin. (Little, Brown and Company.)	--	1
""			
12	SEIDMAN AND SON, by Elick Moll. (G. P. Putnam's Sons.)	--	1
""			
13	LOVER'S POINT, by C.Y. Lee. (Farrar Straus Cudahy.)	--	3
""			
""	BY LOVE POSSESSED, by James Gould Cozzens. (Harcourt, Brace and		
14		11	41
""	Company.)		
""			
15	THE UNDERGROUND CITY, by H.L. Humes. (Random House.)	16	3
""			
16	THE MACKEREL PLAZA, by Peter De Vries. ( Little, Brown and Company.)	9	9
This	June 15, 1958	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MASTERS OF DECEIT, by J. Edgar Hoover. (Henry Holt and Co.)	1	12
""			
2	INSIDE RUSSIA TODAY, by John Gunther. (Harper and Brothers.)	2	8
""			
3	PLEASE DON'T EAT THE DAISIES, by Jean Kerr. (Doubleday.)	3	27
""			
4	KIDS SAY THE DARNDEST THINGS!, by Art Linkletter. (Prentice Hall Inc.)	4	30
""			
5	DEAR ABBY, by Abigail Van Buren. (Prentice-Hall, Inc.)	5	5
""			
6	THE ORDEAL OF WOODROW WILSON, by Herbert Hoover. (McGraw-Hill.)	7	5
""			
7	MADISON AVENUE, U.S.A., by Martin Mayer. (Harper and Brothers.)	6	12
""			
""	THE GREAT DEMOCRACIES, by Winston S. Churchill. (Dodd, Mead and		
8		8	13
""	Company.)		
""			
""	"""WHERE DID YOU GO?"" ""OUT"" ""WHAT DID YOU DO?"" ""NOTHING."", by Robert"		
9		11	44
""	Paul Smith. (W.W. Norton and Company.)		
""			
""	HERB CAEN'S NEW GUIDE TO SAN FRANCISCO, by Herb Caen. (Doubleday		
10		16	4
""	and Company, Inc.)		
""			
11	TO LIVE AGAIN, by Catherine Marshall. (McGraw Hill.)	--	31
""			
""	THE PRIVATE WORLD OF PABLO PICASSO, by David Douglas Duncan.		
12		13	7
""	(Harper and Brothers.)		
""			
13	THE DAY CHRIST DIED, by Jim Bishop. (Harper and Brothers.)	--	34
""			
""	THE FACE OF MINNESOTA, by John Szarkowski. (University of Minnesota		
14		15	3
""	Press.)		
""			
15	THE HIDDEN PERSUADERS, by Vance Packard. (David McKay Company.)	--	50
""			
16	BARUCH: MY OWN STORY, by Bernard M. Baruch. (Henry Holt and Company.)	12	41
