This	April 27, 1958	Last	Weeks
Week	Fiction	Week	On List
""			
1	ANATOMY OF A MURDER, by Robert Traver. (St. Martin's.)	1	14
""			
2	THE WINTHROP WOMAN, by Anya Seton. (Houghton Mifflin Company.)	2	8
""			
3	ICE PALACE, by Edna Ferber. (Doubleday.)	3	5
""			
4	NORTH FROM ROME, by Helen MacInnes. (Houghton Mifflin Harcourt.)	4	8
""			
5	RALLY ROUND THE FLAG BOYS!, by Max Schulman. (Doubleday.)	7	35
""			
""	BY LOVE POSSESSED, by James Gould Cozzens. (Harcourt, Brace and		
6		5	34
""	Company.)		
""			
7	THE SERGEANT, by Dennis Murphy. (Viking.)	9	4
""			
8	THE WHITE WITCH, by Elizabeth Goudge. (Coward-McCann, Inc.)	6	14
""			
9	MAGGIE-NOW, by Betty Smith. (Harper and Brothers.)	8	9
""			
10	THE GREENGAGE SUMMER, by Rumer Godden. (Viking.)	10	3
""			
11	A SUMMER PLACE, by Sloan Wilson. (Simon and Schuster, Inc.)	--	1
""			
12	THE TRAVELS OF JAIMIE McPHEETERS, by Robert Lewis Taylor. (Doubleday.)	--	1
""			
13	RIDE THE RED EARTH, by Paul Wellman. (Doubleday.)	--	4
""			
14	THE MACKEREL PLAZA, by Peter De Vries. ( Little, Brown and Company.)	12	2
""			
15	EXILE AND THE KINGDOM, by Albert Camus. (Alfred A. Knopf.)	13	5
""			
16	THE ROOTS OF HEAVEN, by Romain Gary. (Simon and Schuster.)	--	10
This	April 27, 1958	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	PLEASE DON'T EAT THE DAISIES, by Jean Kerr. (Doubleday.)	1	20
""			
2	MASTERS OF DECEIT, by J. Edgar Hoover. (Henry Holt and Co.)	2	5
""			
3	KIDS SAY THE DARNDEST THINGS!, by Art Linkletter. (Prentice Hall Inc.)	3	23
""			
4	MADISON AVENUE, U.S.A., by Martin Mayer. (Harper and Brothers.)	6	5
""			
5	BARUCH: MY OWN STORY, by Bernard M. Baruch. (Henry Holt and Company.)	5	34
""			
6	INSIDE RUSSIA TODAY, by John Gunther. (Harper and Brothers.)	--	1
""			
""	THE GREAT DEMOCRACIES, by Winston S. Churchill. (Dodd, Mead and		
7		4	6
""	Company.)		
""			
""	"""WHERE DID YOU GO?"" ""OUT"" ""WHAT DID YOU DO?"" ""NOTHING."", by Robert"		
8		7	37
""	Paul Smith. (W.W. Norton and Company.)		
""			
9	LIFE PLUS 99 YEARS, by Nathan F. Leopold. (Doubleday and Company Inc.)	8	6
""			
10	THE DAY CHRIST DIED, by Jim Bishop. (Harper and Brothers.)	10	30
""			
""	PETER FREUCHEN'S BOOK OF THE SEVEN SEAS, by Peter Freuchen and		
11		9	19
""	David Loth. (Simon and Schuster.)		
""			
12	ATTORNEY FOR THE DAMNED, by Arthur Weinberg. (Simon and Schuster.)	11	15
""			
13	VOLTAIRE IN LOVE, by Nancy Mitford. (Harper and Brothers.)	13	7
""			
14	TO LIVE AGAIN, by Catherine Marshall. (McGraw Hill.)	15	25
""			
""	THE PRIVATE WORLD OF PABLO PICASSO, by David Douglas Duncan.		
15		16	3
""	(Harper and Brothers.)		
""			
16	THE NEW CLASS, by Milovan Djilas. (Frederick A. Praeger.)	14	33
