This	August 25, 1957	Last	Weeks
Week	Fiction	Week	On List
""			
1	PEYTON PLACE, by Grace Metalious. (Simon and Schuster, Inc.)	1	48
""			
2	LETTER FROM PEKING, by Pearl S. Buck. (John Day Company.)	2	5
""			
3	COMPULSION, by Meyer Levin. (Simon and Schuster.)	3	41
""			
4	SILVER SPOON, by Edwin Gilbert. (Lippencott.)	4	14
""			
5	THE WORLD OF SUZIE WONG, by Richard Mason. (World Publishing Co.)	6	3
""			
""	THE PINK HOTEL, by Dorothy Erskine and Patrick Dennis. (G. P. Putnam's		
6		7	4
""	Sons.)		
""			
7	ON THE BEACH, by Nevil Shute. (William Morrow and Company.)	8	3
""			
8	THE SCAPEGOAT, by Daphne du Maurier. (Doubleday and Co.)	5	26
""			
9	BLUE CAMELLIA, by Frances Parkinson Keyes. (Julian Messner Inc.)	10	30
""			
10	LIFE AT HAPPY KNOLL, by John P. Marquand. (Little, Brown, and Co.)	11	8
""			
11	THE DURABLE FIRE, by Howard Swiggett. (Houghton Mifflin Co.)	12	8
""			
12	THE LAST ANGRY MAN, by Gerald Green. (Charles Scribner's Sons.)	9	27
""			
13	A HOUSEFUL OF LOVE, by Marjorie Housepian. (Random House.)	14	4
""			
14	THE WONDERFUL O., by James Thurber. (Simon and Schuster.)	13	11
""			
15	THE FLOWER DRUM SONG, by C.Y. Lee. (Farrar, Straus and Cudahy.)	--	6
""			
16	THE LADY, by Conrad Richter. (Alfred A. Knopf.)	16	11
This	August 25, 1957	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE HIDDEN PERSUADERS, by Vance Packard. (David McKay Company.)	2	13
""			
2	THE DAY CHRIST DIED, by Jim Bishop. (Harper and Brothers.)	1	14
""			
3	THE INNOCENT AMBASSADORS, by Philip Wylie. (Rinehart and Company.)	3	15
""			
4	STAY ALIVE ALL YOUR LIFE, by Norman Vincent Peale. (Prentice-Hall, Inc.)	5	21
""			
5	SILVER PLATTER, by Ellin Berlin. (Doubleday.)	8	12
""			
6	TOO MUCH, TOO SOON, by Diana Barrymore and Gerold Frank. (Henry Holt.)	9	15
""			
7	THE TURN OF THE TIDE, by Arthur Bryant. (Doubleday and Co. Inc.)	4	13
""			
8	OPERATION SEA LION, by Peter Fleming. (Simon and Schuster.)	7	3
""			
""	RASCALS IN PARADISE, by James A. Michener and Grove Day. (Random		
9		6	8
""	House.)		
""			
""	"""WHERE DID YOU GO?"" ""OUT"" ""WHAT DID YOU DO?"" ""NOTHING."", by Robert"		
10		13	2
""	Paul Smith. (W.W. Norton and Company.)		
""			
11	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	15	81
""			
12	THE ORGANIZATION MAN, by William H. Whyte Jr. (Simon and Schuster.)	11	28
""			
13	QUEEN OF FRANCE, by Andre Castelot. (Harper and Brothers.)	--	2
""			
14	THE FBI STORY, by Don Whitehead. (Random House.)	12	37
""			
15	CHARLIE, by Ben Hecht. (Harper and Brothers.)	--	3
""			
16	TAKE MY LIFE, by Eddie Cantor. (Doubleday.)	10	10
