This	December 30, 1956	Last	Weeks
Week	Fiction	Week	On List
""			
1	PEYTON PLACE, by Grace Metalious. (Simon and Schuster, Inc.)	1	14
""			
2	DON'T GO NEAR THE WATER, by William Brinkley. (Random House Inc.)	2	24
""			
""	THE TRIBE THAT LOST ITS HEAD, by Nicholas Monsarrat. (William Sloane		
3		3	8
""	Associates.)		
""			
4	THE FOUNTAIN OVERFLOWS, by Rebecca West. (Viking Press.)	12	2
""			
5	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	4	94
""			
6	COMPULSION, by Meyer Levin. (Simon and Schuster.)	5	7
""			
7	KING OF PARIS, by Guy Endore. (Cresset Press.)	7	11
""			
8	THE LAST HURRAH, by Edwin O'Connor. (Little, Brown and Co.)	6	45
""			
9	MERRY CHRISTMAS, MR. BAXTER, by Edward Streeter. (Harper and Brothers.)	9	5
""			
10	JERICHO'S DAUGHTERS, by Paul Wellman. (Doubleday.)	8	10
""			
11	THE WRECK OF THE MARY DEARE, by Hammond Innes. (Alfred A. Knopf.)	13	3
""			
12	THE LOVING COUPLE, by Virginia Rowans. (Thomas Y. Crowell.)	10	14
""			
13	THESE THOUSAND HILLS, by A.B. Guthrie Jr. (Houghton Mifflin.)	14	3
""			
14	ANGLO-SAXON ATTITUDES, by Angus Wilson. (Viking.)	15	10
""			
15	THE SUCCESS, by Helen Howe. (Simon and Schuster.)	--	11
""			
16	THE LAST OF THE WINE, by Mary Renault. (Pantheon Books, Inc.)	--	1
This	December 30, 1956	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE NUN'S STORY, by Kathryn Hulme. (Little, Brown and Company.)	1	14
""			
2	THIS HALLOWED GROUND, by Bruce Catton. (Doubleday and Company.)	2	7
""			
3	MEN TO MATCH MY MOUNTAINS, by Irving Stone. (Doubleday.)	3	11
""			
4	MUCH ADO ABOUT ME, by Fred Allen. (Little, Brown and Co.)	7	4
""			
5	THE FBI STORY, by Don Whitehead. (Random House.)	6	3
""			
6	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	5	50
""			
7	THE NEW WORLD, by Winston S. Churchill. (Dodd, Mead and Company.)	4	5
""			
8	AUTUMN ACROSS AMERICA, by Edwin Way Teale. (Dodd, Mead and Co.)	9	8
""			
""	THREE SAINTS AND A SINNER, by Louise Hall Tharp. (Little, Brown and		
9		8	10
""	Company.)		
""			
10	THE OUTSIDER, by Colin Wilson. (Houghton Mifflin Company.)	10	13
""			
11	THE BIBLE AS HISTORY, by Werner Keller. (William Morrow and Company.)	13	4
""			
12	THE LIFE OF THE PARTY, by Bennett Cerf. (Hanover House.)	12	4
""			
13	ARTHRITIS AND COMMON SENSE, by Dale Alexander. (Witkower Press Inc.)	11	38
""			
14	WATER, WATER EVERYWHERE, by Emily Kimbrough. (Harper and Brothers.)	16	3
""			
""	AN HISTORIAN'S APPROACH TO RELIGION, by Arnold Joseph Toynbee.		
15		--	11
""	(Oxford University Press.)		
""			
16	SEVEN WONDERS OF THE WORLD, by Lowell Thomas. (Hanover House.)	--	1
