This	January 6, 1952	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE CAINE MUTINY, by Herman Wouk.	1	38
""			
2	THE CRUEL SEA, by Nicholas Monsarrat.	2	21
""			
3	MELVILLE GOODWIN, USA, by John Marquand.	3	12
""			
4	THE PRESIDENT'S LADY, by Irving Stone.	6	13
""			
5	MOSES, by Sholem Asch.	4	13
""			
6	THE END OF THE AFFAIR, by Graham Greene.	5	9
""			
7	THE WANDERER, by Mika Waltari.	7	9
""			
8	FROM HERE TO ETERNITY, by James Jones.	10	44
""			
9	THE BLESSING, by Nancy Mitford.	9	11
""			
10	THE IRON MISTRESS, by Paul I. Wellman.	11	22
""			
11	WE FISHED ALL NIGHT, by Willard Motley.	13	5
""			
12	THE CATCHER IN THE RYE, by J.D. Salinger.	8	24
""			
13	WAIT FOR THE WAGON, by Mary Lasswell.	12	5
""			
14	BARABBAS, by Par Lagerkvist.	--	1
""			
15	THE LADY AND THE PAINTER, by Eleanor Palffy.	15	3
""			
16	THE SERPENT-WREATHED STAFF, by Alice Tisdale Hobart.	--	2
This	January 6, 1952	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE SEA AROUND US, by Rachel Carson.	1	25
""			
2	THE NEW YORKER 25th ANNIVERSARY ALBUM, by New Yorker Magazine.	2	10
""			
3	THE FORRESTAL DIARIES, by Walter Millis and E.S. Duffield.	3	11
""			
4	A MAN CALLED PETER, by Catherine Marshall.	4	11
""			
5	CLOSING THE RING, by Winston S. Churchill.	6	5
""			
6	THE GREATEST BOOK EVER WRITTEN, by Fulton Oursler.	7	4
""			
7	KON-TIKI, by Thor Heyerdahl.	5	69
""			
8	THE MEMOIRS OF HERBERT HOOVER, by Herbert Hoover.	10	9
""			
9	STRANGE LANDS AND FRIENDLY PEOPLES, by William O. Douglas.	8	7
""			
10	A FOREIGN POLICY FOR AMERICANS, by Robert A. Taft.	11	5
""			
11	FIFTY BILLION DOLLARS, by Jesse H. Jones and Edward Angly.	9	9
""			
12	SHOW BIZ, by Abel Green and Joe Laurie Jr.	14	6
""			
13	WHITE  HOUSE PROFILE, by Bess Furman.	--	1
""			
14	GODS, GRAVES AND SCHOLARS, by C.W. Ceram.	12	6
""			
15	CALIFORNIA CALLED THEM, by Robert O'Brien.	--	1
""			
16	BETTER HOMES AND GARDENS HANDYMAN'S BOOK.	15	10
