This	March 19, 1950	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE PARASITES, by Daphne du Maurier.	1	10
""			
2	THE EGYPTIAN, by Mika Waltari.	2	28
""			
3	THE KING'S CAVALIER, by Samuel Shellabarger.	3	9
""			
4	THE WALL, by John Hersey.	9	2
""			
5	THE HORSE'S MOUTH, by Joyce Cary.	4	6
""			
6	GENTIAN HILL, by Elizabeth Goudge.	5	10
""			
7	JUBILEE TRAIL, by Gwen Bristow.	8	4
""			
8	MARY, by Sholem Asch.	6	22
""			
9	A RAGE TO LIVE, by John O'Hara.	7	29
""			
10	ONE ON THE HOUSE, by Mary Lasswell.	11	15
""			
11	THE PINK HOUSE, by Nelia Gardner White.	--	1
""			
12	THE DIPLOMAT, by James Aldridge.	--	1
""			
13	I, MY ANCESTOR, by Nancy Wilson Ross.	15	5
""			
14	THE STRANGE LAND, by Ned Calmer.	10	4
""			
15	A LONG DAY'S DYING, by Frederick Buechner.	14	8
""			
16	MINGO DABNEY, by James H. Street.	--	1
This	March 19, 1950	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE MATURE MIND, by Harry Allen Overstreet.	1	30
""			
2	THIS I REMEMBER, by Eleanor Roosevelt.	2	17
""			
3	THE BABY, by Simon & Schuster	5	3
""			
4	HOME SWEET ZOO, by Clare Barnes.	3	14
""			
5	WHITE COLLAR ZOO, by Clare Barnes.	4	35
""			
6	THE PEABODY SISTERS OF SALEM, by Louise Hall Tharp.	6	8
""			
7	I LEAP OVER THE WALL, by Monica Baldwin.	10	5
""			
8	DECISION IN GERMANY, by Lucius Du Bignon Clay.	8	4
""			
9	MR. JONES, MEET THE MASTER, by Peter Marshall.	11	11
""			
10	THE ROAD AHEAD, by John T. Flynn.	9	7
""			
11	MY THREE YEARS IN MOSCOW, by Walter Bedell Smith.	7	9
""			
12	AMERICAN FREEDOM AND CATHOLIC POWER, by Paul Blanshard.	13	33
""			
13	CHICAGO CONFIDENTIAL, by Jack Lait and Lee Mortimer.	--	1
""			
14	MODERN ARMS AND FREE MEN, by Vannevar Bush.	12	15
""			
15	A GUIDE TO CONFIDENT LIVING, by Norman Vincent Peale.	15	76
""			
16	THE GREATEST STORY EVER TOLD, by Fulton Oursler.	--	38
