This	August 30, 1959	Last	Weeks
Week	Fiction	Week	On List
""			
1	EXODUS, by Leon Uris. (Doubleday.)	1	47
""			
2	LADY CHATTERLY'S LOVER, by D.H. Lawrence. (Random House.)	2	16
""			
""	THE UGLY AMERICAN, by William J. Lederer and Eugene Burdick. (W.W. Norton		
3		3	45
""	and Company.)		
""			
""	DEAR AND GLORIOUS PHYSICIAN, by Taylor Caldwell. (Doubleday and		
4		4	22
""	Company.)		
""			
5	DOCTOR ZHIVAGO, by Boris Pasternak. (Random House Inc.)	5	49
""			
6	ADVISE AND CONSENT, by Allen Drury. (Doubleday and Company.)	9	3
""			
7	CELIA GARTH, by Gwen Bristow. (Thomas Crowell Co.)	6	15
""			
8	THE ART OF LLEWELLYN JONES, by Paul Hyde Bonner. (Scribner.)	15	5
""			
9	CALIFORNIA STREET, by Niven Busch. (Simon and Schuster.)	8	10
""			
10	THE TENTS OF WICKEDNESS, by Peter De Vries. (Little, Brown and Company.)	7	4
""			
11	LOLITA, by Vladimir Nabokov. (G.P. Putnam's Sons.)	12	53
""			
12	THE YOUNG TITAN, by F. Van Wyck Mason. (Doubleday.)	13	8
""			
13	THE LIGHT INFANTRY BALL, by Hamilton Basso. (Doubleday.)	11	11
""			
14	NINE COACHES WAITING, by Mary Stewart. (M.S. Mill/William Morrow.)	16	27
""			
15	THE CHINESE BOX, by Katherine Wigmore Eyre. (Appleton-Century-crofts, Inc.)	14	15
""			
16	LORENA, by Frank G. Slaughter. (Doubleday.)	--	1
This	August 30, 1959	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE STATUS SEEKERS, by Vance Packard. (David McKay.)	1	16
""			
2	FOR 2C PLAIN, by Harry Golden. (World Publishing.)	2	7
""			
3	THE YEARS WITH ROSS, by James Thurber. ( Little, Brown and Company.)	3	12
""			
""	HOW I TURNED $1,000 INTO A MILLION IN REAL ESTATE -- IN MY SPARE		
4		5	20
""	TIME, by William Nickerson. (Simon and Schuster.)		
""			
5	MINE ENEMY GROWS OLDER, by Alexander King. (Simon and Schuster.)	4	29
""			
""	THE ELEMENTS OF STYLE, by William Strunk Jr. and E.B. White. (Macmillan		
6		9	5
""	Company.)		
""			
7	FOLK MEDICINE, by Deforest Clinton Jarvis. (Henry Holt and Company, Inc.)	10	20
""			
8	RICHARD NIXON, by Earl Mazo. (Harper and Brothers.)	6	7
""			
9	ONLY IN AMERICA, by Harry Lewis Golden. (World Publishing Co.)	8	57
""			
10	THE GREAT IMPOSTER, by Robert Crichton. (Random House.)	16	4
""			
11	TWIXT TWELVE AND TWENTY, by Pat Boone. (Prentice-Hall, Inc.)	15	35
""			
""	SENATOR JOE McCARTHY, by Richard H. Rovere. (Harcourt, Brace and		
12		7	8
""	Company.)		
""			
13	MY BROTHER WAS AN ONLY CHILD, by Jack Douglas. (E.P. Dutton and Co.)	12	19
""			
""	CHARLEY WEAVER'S LETTERS FROM MAMMA, by Cliff Arquette. (John C.		
14		14	13
""	Winston Company.)		
""			
15	IMAGE OF AMERICA, by Richard Bruckberger. (Viking.)	13	5
""			
16	BELLE OUT OF ORDER, by Belle Livingstone. (Henry Holt and Co.)	--	1
